UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBASTEND,BASTEND,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4STEND,L4STEND,XL4NC200,L4NC200,XL4GR200,L4GR200 
225423,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3847,"R",0,"R",3847,"R",293,"R",8,"R",653,"R",17,"R",0,"R",3847,"R",226,"R",292,"R",879,"R",23
225432,"R",1007,"R",0,"R",1007,"R",78,"R",8,"R",287,"R",29,"R",0,"R",1007,"R",60,"R",31,"R",347,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
225502,"R",277,"R",2,"R",275,"R",23,"R",8,"R",53,"R",19,"R",1,"R",274,"R",6,"R",6,"R",59,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
225511,"R",3321,"R",0,"R",3321,"R",1079,"R",32,"R",2036,"R",61,"R",0,"R",3321,"R",120,"R",38,"R",2156,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
225520,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",410,"R",0,"R",410,"R",68,"R",17,"R",101,"R",25,"R",0,"R",410,"R",15,"R",12,"R",116,"R",28
225548,"R",332,"R",0,"R",332,"R",75,"R",23,"R",117,"R",35,"R",0,"R",332,"R",2,"R",1,"R",119,"R",36,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
225575,"R",223,"R",0,"R",223,"R",31,"R",14,"R",62,"R",28,"R",1,"R",222,"R",6,"R",2,"R",68,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
225627,"R",996,"R",1,"R",995,"R",256,"R",26,"R",511,"R",51,"Z",0,"R",995,"R",4,"R",4,"R",515,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
225876,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",0,"R",94,"R",30,"R",32,"R",37,"R",39,"R",0,"R",94,"R",5,"R",2,"R",42,"R",45
225885,"R",136,"R",0,"R",136,"R",7,"R",5,"R",15,"R",11,"Z",0,"R",136,"R",0,"Z",0,"R",15,"R",11,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
225991,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",17,"R",68,"R",17,"R",68,"Z",0,"R",25,"R",0,"Z",0,"R",17,"R",68
226019,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",852,"R",1,"R",851,"R",176,"R",21,"R",272,"R",32,"R",0,"R",851,"R",42,"R",27,"R",314,"R",37
226091,"R",1457,"R",0,"R",1457,"R",212,"R",15,"R",493,"R",34,"Z",0,"R",1457,"R",53,"R",35,"R",546,"R",37,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
226107,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",289,"R",0,"R",289,"R",33,"R",11,"R",68,"R",24,"R",0,"R",289,"R",12,"R",22,"R",80,"R",28
226116,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",264,"R",0,"R",264,"R",25,"R",9,"R",56,"R",21,"R",0,"R",264,"R",20,"R",10,"R",76,"R",29
226125,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94,"R",0,"R",94,"R",25,"R",27,"R",57,"R",61,"R",0,"R",94,"R",0,"R",0,"R",57,"R",61
226152,"R",936,"R",0,"R",936,"R",237,"R",25,"R",439,"R",47,"R",1,"R",935,"R",36,"R",26,"R",475,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
226204,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",405,"R",2,"R",403,"R",144,"R",36,"R",193,"R",48,"R",0,"R",403,"R",15,"R",171,"R",208,"R",52
226231,"R",300,"R",2,"R",298,"R",145,"R",49,"R",187,"R",63,"R",0,"R",298,"R",3,"R",0,"R",190,"R",64,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
226277,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",850,"R",0,"R",850,"R",468,"R",55,"R",583,"R",69,"R",0,"R",850,"R",7,"R",0,"R",590,"R",69
226383,"R",255,"R",0,"R",255,"R",85,"R",33,"R",127,"R",50,"R",0,"R",255,"R",4,"R",0,"R",131,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
226471,"R",672,"R",2,"R",670,"R",227,"R",34,"R",343,"R",51,"R",0,"R",670,"R",10,"R",0,"R",353,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
226578,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1044,"R",0,"R",1044,"R",139,"R",13,"R",185,"R",18,"R",0,"R",1044,"R",65,"R",57,"R",250,"R",24
226587,"R",249,"R",0,"R",249,"R",70,"R",28,"R",83,"R",33,"R",0,"R",249,"R",4,"R",1,"R",87,"R",35,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
226833,"R",831,"R",0,"R",831,"R",173,"R",21,"R",376,"R",45,"Z",0,"R",831,"R",24,"R",6,"R",400,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
226860,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",27,"R",79,"R",31,"R",91,"Z",0,"R",34,"R",0,"Z",0,"R",31,"R",91
226879,"R",2,"R",0,"R",2,"R",1,"R",50,"R",1,"R",50,"Z",0,"R",2,"R",0,"Z",0,"R",1,"R",50,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
226903,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",729,"R",0,"R",729,"R",307,"R",42,"R",403,"R",55,"Z",0,"R",729,"R",0,"Z",0,"R",403,"R",55
227058,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",6,"R",11,"R",30,"R",54,"Z",0,"R",56,"R",0,"Z",0,"R",30,"R",54
227146,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1098,"R",0,"R",1098,"R",172,"R",16,"R",263,"R",24,"R",0,"R",1098,"R",33,"R",35,"R",296,"R",27
227216,"R",4287,"R",0,"R",4287,"R",1501,"R",35,"R",2411,"R",56,"R",1,"R",4286,"R",135,"R",135,"R",2546,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227225,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",440,"R",0,"R",440,"R",87,"R",20,"R",133,"R",30,"R",0,"R",440,"R",9,"R",12,"R",142,"R",32
227298,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",102,"R",0,"R",102,"R",56,"R",55,"R",78,"R",76,"Z",0,"R",102,"R",0,"Z",0,"R",78,"R",76
227313,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",174,"R",0,"R",174,"R",4,"R",2,"R",110,"R",63,"Z",0,"R",174,"R",0,"Z",0,"R",110,"R",63
227322,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",201,"R",0,"R",201,"R",0,"R",0,"R",127,"R",63,"Z",0,"R",201,"R",0,"Z",0,"R",127,"R",63
227331,"R",335,"R",0,"R",335,"R",96,"R",29,"R",142,"R",42,"R",0,"R",335,"R",1,"R",2,"R",143,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227368,"R",3269,"R",2,"R",3267,"R",721,"R",22,"R",1500,"R",46,"R",0,"R",3267,"R",150,"R",138,"R",1650,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227377,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",397,"R",0,"R",397,"R",18,"R",5,"R",72,"R",18,"Z",0,"R",397,"R",36,"R",25,"R",108,"R",27
227386,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",417,"R",0,"R",417,"R",80,"R",19,"R",117,"R",28,"R",1,"R",416,"R",11,"R",12,"R",128,"R",31
227401,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",754,"R",2,"R",752,"R",227,"R",30,"R",279,"R",37,"R",0,"R",752,"R",27,"R",18,"R",306,"R",41
227429,"R",56,"R",0,"R",56,"R",5,"R",9,"R",11,"R",20,"R",0,"R",56,"R",8,"R",0,"R",19,"R",34,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227526,"R",1436,"R",0,"R",1436,"R",165,"R",11,"R",516,"R",36,"Z",0,"R",1436,"R",38,"R",27,"R",554,"R",39,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227687,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",424,"R",0,"R",424,"R",119,"R",28,"R",135,"R",32,"R",0,"R",424,"R",5,"R",5,"R",140,"R",33
227748,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",15,"R",71,"R",15,"R",71,"Z",0,"R",21,"R",0,"Z",0,"R",15,"R",71
227757,"R",976,"R",2,"R",974,"R",814,"R",84,"R",902,"R",93,"R",0,"R",974,"R",5,"R",0,"R",907,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227845,"R",791,"R",0,"R",791,"R",396,"R",50,"R",507,"R",64,"R",0,"R",791,"R",9,"R",3,"R",516,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227854,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",322,"R",0,"R",322,"R",48,"R",15,"R",93,"R",29,"R",0,"R",322,"R",26,"R",15,"R",119,"R",37
227863,"R",233,"R",0,"R",233,"R",87,"R",37,"R",158,"R",68,"R",0,"R",233,"R",4,"R",0,"R",162,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227881,"R",2375,"R",0,"R",2375,"R",770,"R",32,"R",1289,"R",54,"R",0,"R",2375,"R",50,"R",20,"R",1339,"R",56,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
227924,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",825,"R",0,"R",825,"R",91,"R",11,"R",182,"R",22,"R",0,"R",825,"R",48,"R",74,"R",230,"R",28
228042,"R",299,"R",0,"R",299,"R",115,"R",38,"R",135,"R",45,"R",0,"R",299,"R",2,"R",0,"R",137,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228088,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",5,"R",23,"R",21,"R",95,"Z",0,"R",22,"R",0,"Z",0,"R",21,"R",95
228149,"R",595,"R",0,"R",595,"R",283,"R",48,"R",357,"R",60,"R",0,"R",595,"R",2,"R",1,"R",359,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228158,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1604,"R",0,"R",1604,"R",200,"R",12,"R",338,"R",21,"R",0,"R",1604,"R",65,"R",85,"R",403,"R",25
228185,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",3,"R",12,"R",19,"R",76,"R",0,"R",25,"R",0,"R",0,"R",19,"R",76
228200,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",402,"R",0,"R",402,"R",284,"R",71,"R",286,"R",71,"Z",0,"R",402,"R",0,"Z",0,"R",286,"R",71
228219,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",447,"R",0,"R",447,"R",274,"R",61,"R",291,"R",65,"Z",0,"R",447,"R",1,"R",0,"R",292,"R",65
228246,"R",1428,"R",0,"R",1428,"R",1024,"R",72,"R",1159,"R",81,"R",0,"R",1428,"R",9,"R",1,"R",1168,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228282,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",125,"R",0,"R",125,"R",84,"R",67,"R",101,"R",81,"R",0,"R",125,"R",2,"R",0,"R",103,"R",82
228316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",590,"R",0,"R",590,"R",103,"R",17,"R",173,"R",29,"R",0,"R",590,"R",26,"R",40,"R",199,"R",34
228325,"R",205,"R",0,"R",205,"R",69,"R",34,"R",108,"R",53,"R",0,"R",205,"R",2,"R",1,"R",110,"R",54,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228343,"R",491,"R",0,"R",491,"R",310,"R",63,"R",341,"R",69,"R",0,"R",491,"R",2,"R",0,"R",343,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228431,"R",2209,"R",0,"R",2209,"R",712,"R",32,"R",1150,"R",52,"R",0,"R",2209,"R",31,"R",10,"R",1181,"R",53,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228459,"R",5314,"R",5,"R",5309,"R",1564,"R",29,"R",2884,"R",54,"R",1,"R",5308,"R",166,"R",54,"R",3050,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228468,"R",166,"R",0,"R",166,"R",53,"R",32,"R",66,"R",40,"R",0,"R",166,"R",7,"R",0,"R",73,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228501,"R",301,"R",0,"R",301,"R",39,"R",13,"R",75,"R",25,"R",0,"R",301,"R",3,"R",2,"R",78,"R",26,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228529,"R",1699,"R",0,"R",1699,"R",506,"R",30,"R",835,"R",49,"R",3,"R",1696,"R",39,"R",13,"R",874,"R",52,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228547,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4186,"R",0,"R",4186,"R",350,"R",8,"R",888,"R",21,"R",0,"R",4186,"R",250,"R",357,"R",1138,"R",27
228608,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",432,"R",0,"R",432,"R",25,"R",6,"R",64,"R",15,"R",0,"R",432,"R",0,"R",0,"R",64,"R",15
228699,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",384,"R",0,"R",384,"R",141,"R",37,"R",164,"R",43,"Z",0,"R",384,"R",15,"R",15,"R",179,"R",47
228705,"R",1216,"R",0,"R",1216,"R",261,"R",21,"R",478,"R",39,"R",0,"R",1216,"R",49,"R",10,"R",527,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228723,"R",9018,"R",0,"R",9018,"R",4955,"R",55,"R",7365,"R",82,"Z",0,"R",9018,"R",44,"R",24,"R",7409,"R",82,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228769,"R",2624,"R",2,"R",2622,"R",692,"R",26,"R",1342,"R",51,"R",0,"R",2622,"R",99,"R",27,"R",1441,"R",55,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228778,"R",7118,"R",0,"R",7118,"R",4675,"R",66,"R",6094,"R",86,"R",0,"R",7118,"R",114,"R",10,"R",6208,"R",87,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228787,"R",2193,"R",0,"R",2193,"R",1145,"R",52,"R",1531,"R",70,"R",0,"R",2193,"R",35,"R",15,"R",1566,"R",71,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228796,"R",2961,"R",0,"R",2961,"R",388,"R",13,"R",1100,"R",37,"Z",0,"R",2961,"R",200,"R",122,"R",1300,"R",44,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228802,"R",701,"R",1,"R",700,"R",172,"R",25,"R",293,"R",42,"R",0,"R",700,"R",11,"R",3,"R",304,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228875,"R",1933,"R",1,"R",1932,"R",1373,"R",71,"R",1595,"R",83,"Z",0,"R",1932,"R",11,"R",1,"R",1606,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228884,"R",226,"R",0,"R",226,"R",13,"R",6,"R",28,"R",12,"Z",0,"R",226,"R",4,"Z",0,"R",32,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
228981,"R",346,"R",0,"R",346,"R",131,"R",38,"R",192,"R",55,"R",1,"R",345,"R",6,"R",2,"R",198,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229018,"R",314,"R",0,"R",314,"R",82,"R",26,"R",126,"R",40,"R",0,"R",314,"R",10,"R",5,"R",136,"R",43,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229027,"R",3559,"R",6,"R",3553,"R",776,"R",22,"R",1503,"R",42,"R",1,"R",3552,"R",87,"R",31,"R",1590,"R",45,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229063,"R",1056,"R",0,"R",1056,"R",102,"R",10,"R",244,"R",23,"R",0,"R",1056,"R",34,"R",19,"R",278,"R",26,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229115,"R",4725,"R",4,"R",4721,"R",1706,"R",36,"R",2880,"R",61,"R",0,"R",4721,"R",88,"R",36,"R",2968,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229160,"R",266,"R",0,"R",266,"R",47,"R",18,"R",79,"R",30,"R",0,"R",266,"R",3,"R",1,"R",82,"R",31,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229179,"R",1155,"R",0,"R",1155,"R",259,"R",22,"R",497,"R",43,"R",0,"R",1155,"R",43,"R",16,"R",540,"R",47,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229267,"R",534,"R",0,"R",534,"R",350,"R",66,"R",408,"R",76,"R",0,"R",534,"R",2,"R",1,"R",410,"R",77,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229416,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",731,"R",1,"R",730,"R",190,"R",26,"R",436,"R",60,"R",0,"R",730,"R",0,"R",0,"R",436,"R",60
229425,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",3,"R",14,"R",13,"R",62,"R",0,"R",21,"R",4,"R",4,"R",17,"R",81
229504,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",321,"R",0,"R",321,"R",15,"R",5,"R",65,"R",20,"Z",0,"R",321,"R",15,"R",16,"R",80,"R",25
229522,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",2,"R",7,"R",8,"R",27,"R",0,"R",30,"R",0,"R",0,"R",8,"R",27
229540,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",408,"R",1,"R",407,"R",34,"R",8,"R",78,"R",19,"Z",0,"R",407,"R",32,"R",75,"R",110,"R",27
229656,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",4,"R",11,"R",28,"R",76,"Z",0,"R",37,"R",0,"Z",0,"R",28,"R",76
229780,"R",315,"R",0,"R",315,"R",31,"R",10,"R",73,"R",23,"R",0,"R",315,"R",6,"R",1,"R",79,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229814,"R",1283,"R",0,"R",1283,"R",360,"R",28,"R",579,"R",45,"R",0,"R",1283,"R",5,"R",38,"R",584,"R",46,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
229832,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",303,"R",0,"R",303,"R",129,"R",43,"R",154,"R",51,"R",0,"R",303,"R",3,"R",2,"R",157,"R",52
229841,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1278,"R",0,"R",1278,"R",129,"R",10,"R",233,"R",18,"R",0,"R",1278,"R",47,"R",206,"R",280,"R",22
229887,"R",259,"R",0,"R",259,"R",53,"R",20,"R",75,"R",29,"R",0,"R",259,"R",1,"R",4,"R",76,"R",29,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
230010,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",293,"R",2,"R",291,"R",132,"R",45,"R",156,"R",54,"R",0,"R",291,"R",9,"R",0,"R",165,"R",57
230038,"R",4366,"R",1117,"R",3249,"R",707,"R",22,"R",2530,"R",78,"R",-823,"R",4072,"R",904,"R",134,"R",3434,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
230047,"R",510,"R",129,"R",381,"R",120,"R",31,"R",195,"R",51,"R",2,"R",379,"R",26,"R",0,"R",221,"R",58,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
230056,"R",3,"R",0,"R",3,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",3,"R",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
230065,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",9,"R",27,"R",25,"R",76,"Z",0,"R",33,"R",0,"Z",0,"R",25,"R",76
230144,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",0,"R",0,"R",21,"R",81,"Z",0,"R",26,"R",0,"Z",0,"R",21,"R",81
230162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",260,"R",0,"R",260,"R",108,"R",42,"R",124,"R",48,"R",0,"R",260,"R",6,"R",11,"R",130,"R",50
230171,"R",689,"R",73,"R",616,"R",67,"R",11,"R",127,"R",21,"R",2,"R",614,"R",7,"R",5,"R",134,"R",22,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
230199,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",25,"R",81,"R",26,"R",84,"R",0,"R",31,"R",0,"R",0,"R",26,"R",84
230205,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",34,"R",89,"R",38,"R",100,"Z",0,"R",38,"R",0,"Z",0,"R",38,"R",100
230214,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",37,"R",1,"R",36,"R",4,"R",11,"R",25,"R",69,"Z",0,"R",36,"R",1,"Z",0,"R",26,"R",72
230366,"R",5,"R",0,"R",5,"R",0,"R",0,"R",2,"R",40,"Z",0,"R",5,"R",0,"Z",0,"R",2,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
230490,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",199,"R",3,"R",196,"R",29,"R",15,"R",109,"R",56,"R",0,"R",196,"R",8,"R",8,"R",117,"R",60
230597,"R",10,"R",0,"R",10,"R",6,"R",60,"R",9,"R",90,"R",0,"R",10,"R",1,"R",0,"R",10,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
