UNITID,EFFYDLEV,XEYDETOT,EFYDETOT,XEYDEEXC,EFYDEEXC,XEYDESOM,EFYDESOM,XEYDENON,EFYDENON
198552, 3,"R",8666,"R",6072,"R",1768,"R",826
198552,11,"R",1372,"R",1084,"R",250,"R",38
198561, 1,"R",4643,"R",1759,"R",1632,"R",1252
198561, 2,"R",2865,"R",869,"R",1508,"R",488
198561, 3,"R",2865,"R",869,"R",1508,"R",488
198561,12,"R",1778,"R",890,"R",124,"R",764
198570, 1,"R",6627,"R",5788,"R",641,"R",198
198570, 2,"R",6627,"R",5788,"R",641,"R",198
198570, 3,"R",4263,"R",3592,"R",540,"R",131
198570,11,"R",2364,"R",2196,"R",101,"R",67
198598, 1,"R",1080,"R",4,"R",1012,"R",64
198598, 2,"R",884,"R",4,"R",816,"R",64
198598, 3,"R",689,"R",4,"R",662,"R",23
198598,11,"R",195,"R",0,"R",154,"R",41
198598,12,"R",196,"R",0,"R",196,"R",0
198613, 1,"R",1578,"R",0,"R",1578,"R",0
198613, 2,"R",1568,"R",0,"R",1568,"R",0
198613, 3,"R",1363,"R",0,"R",1363,"R",0
198613,11,"R",205,"R",0,"R",205,"R",0
198613,12,"R",10,"R",0,"R",10,"R",0
198622, 1,"R",15064,"R",6748,"R",5592,"R",2724
198622, 2,"R",15064,"R",6748,"R",5592,"R",2724
198622, 3,"R",12096,"R",5219,"R",4758,"R",2119
198622,11,"R",2968,"R",1529,"R",834,"R",605
198640, 1,"R",1283,"R",619,"R",525,"R",139
198640, 2,"R",1283,"R",619,"R",525,"R",139
198640, 3,"R",647,"R",236,"R",284,"R",127
198640,11,"R",636,"R",383,"R",241,"R",12
198668, 1,"R",1882,"R",1233,"R",560,"R",89
198668, 2,"R",1882,"R",1233,"R",560,"R",89
198668, 3,"R",1194,"R",695,"R",454,"R",45
198668,11,"R",688,"R",538,"R",106,"R",44
198677, 1,"R",44,"R",44,"A",,"A",
198677, 2,"R",44,"R",44,"A",,"A",
198677, 3,"R",44,"R",44,"A",,"A",
198695, 1,"R",5878,"R",253,"R",1891,"R",3734
198695, 2,"R",4761,"R",182,"R",1733,"R",2846
198695, 3,"R",4695,"R",131,"R",1733,"R",2831
198695,11,"R",66,"R",51,"R",0,"R",15
198695,12,"R",1117,"R",71,"R",158,"R",888
198710, 1,"R",2716,"R",1396,"R",981,"R",339
198710, 2,"R",2716,"R",1396,"R",981,"R",339
198710, 3,"R",1700,"R",907,"R",775,"R",18
198710,11,"R",1016,"R",489,"R",206,"R",321
198729, 1,"R",1414,"R",1260,"R",130,"R",24
198729, 2,"R",1414,"R",1260,"R",130,"R",24
198729, 3,"R",981,"R",839,"R",118,"R",24
198729,11,"R",433,"R",421,"R",12,"R",0
198756, 1,"R",1392,"R",58,"R",0,"R",1334
198756, 2,"R",1331,"R",58,"R",0,"R",1273
198756, 3,"R",1322,"R",58,"R",0,"R",1264
198756,11,"R",9,"R",0,"R",0,"R",9
198756,12,"R",61,"A",,"A",,"R",61
198774, 1,"R",5416,"R",3218,"R",1673,"R",525
198774, 2,"R",5416,"R",3218,"R",1673,"R",525
198774, 3,"R",4168,"R",2152,"R",1525,"R",491
198774,11,"R",1248,"R",1066,"R",148,"R",34
198808, 1,"R",895,"R",216,"R",26,"R",653
198808, 2,"R",893,"R",216,"R",26,"R",651
198808, 3,"R",887,"R",210,"R",26,"R",651
198808,11,"R",6,"R",6,"R",0,"R",0
198808,12,"R",2,"R",0,"R",0,"R",2
198817, 1,"R",3309,"R",2701,"R",516,"R",92
198817, 2,"R",3309,"R",2701,"R",516,"R",92
198817, 3,"R",1842,"R",1396,"R",383,"R",63
198817,11,"R",1467,"R",1305,"R",133,"R",29
198835, 1,"R",2907,"R",525,"R",1110,"R",1272
198835, 2,"R",1887,"R",155,"R",992,"R",740
198835, 3,"R",1749,"R",143,"R",959,"R",647
198835,11,"R",138,"R",12,"R",33,"R",93
198835,12,"R",1020,"R",370,"R",118,"R",532
198844, 1,"R",260,"A",,"A",,"R",260
198844, 2,"R",260,"A",,"A",,"R",260
198844, 3,"C",260,"A",,"A",,"C",260
198862, 1,"R",1032,"R",0,"R",210,"R",822
198862, 2,"R",1032,"R",0,"R",210,"R",822
198862, 3,"R",1032,"R",0,"R",210,"R",822
198871, 1,"R",624,"A",,"A",,"R",624
198871, 2,"R",624,"A",,"A",,"R",624
198871, 3,"R",624,"A",,"A",,"R",624
198899, 1,"R",1144,"R",64,"R",888,"R",192
198899, 2,"R",1110,"R",51,"R",868,"R",191
198899, 3,"R",1094,"R",48,"R",865,"R",181
198899,11,"R",16,"R",3,"R",3,"R",10
198899,12,"R",34,"R",13,"R",20,"R",1
198905, 1,"R",1131,"R",450,"R",525,"R",156
198905, 2,"R",1131,"R",450,"R",525,"R",156
198905, 3,"R",560,"R",200,"R",300,"R",60
198905,11,"R",571,"R",250,"R",225,"R",96
198914, 1,"R",1049,"R",284,"R",201,"R",564
198914, 2,"R",1049,"R",284,"R",201,"R",564
198914, 3,"R",652,"R",273,"R",201,"R",178
198914,11,"R",397,"R",11,"R",0,"R",386
198923, 1,"R",1361,"R",777,"R",421,"R",163
198923, 2,"R",1361,"R",777,"R",421,"R",163
198923, 3,"R",735,"R",374,"R",229,"R",132
198923,11,"R",626,"R",403,"R",192,"R",31
198950, 1,"R",1970,"R",0,"R",0,"R",1970
198950, 2,"R",1674,"A",,"A",,"R",1674
198950, 3,"R",1640,"A",,"A",,"R",1640
198950,11,"R",34,"A",,"A",,"R",34
198950,12,"R",296,"R",0,"R",0,"R",296
198969, 1,"R",2075,"R",60,"R",693,"R",1322
198969, 2,"R",1713,"R",56,"R",600,"R",1057
198969, 3,"R",1691,"R",53,"R",595,"R",1043
198969,11,"R",22,"R",3,"R",5,"R",14
198969,12,"R",362,"R",4,"R",93,"R",265
198978, 1,"R",4216,"R",3905,"R",128,"R",183
198978, 2,"R",4216,"R",3905,"R",128,"R",183
198978, 3,"R",4216,"R",3905,"R",128,"R",183
198987, 1,"R",4269,"R",1474,"R",2150,"R",645
198987, 2,"R",4269,"R",1474,"R",2150,"R",645
198987, 3,"R",3212,"R",1125,"R",1538,"R",549
198987,11,"R",1057,"R",349,"R",612,"R",96
199005, 1,"R",31,"A",,"A",,"R",31
199005, 2,"R",31,"A",,"A",,"R",31
199005, 3,"C",31,"A",,"A",,"C",31
199023, 1,"R",1046,"R",266,"R",421,"R",359
199023, 2,"R",1046,"R",266,"R",421,"R",359
199023, 3,"R",942,"R",216,"R",388,"R",338
199023,11,"R",104,"R",50,"R",33,"R",21
199032, 1,"R",1082,"R",323,"R",437,"R",322
199032, 2,"R",899,"R",230,"R",347,"R",322
199032, 3,"R",890,"R",230,"R",347,"R",313
199032,11,"R",9,"R",0,"R",0,"R",9
199032,12,"R",183,"R",93,"R",90,"R",0
199069, 1,"R",3065,"R",1822,"R",952,"R",291
199069, 2,"R",2746,"R",1503,"R",952,"R",291
199069, 3,"R",2489,"R",1317,"R",941,"R",231
199069,11,"R",257,"R",186,"R",11,"R",60
199069,12,"R",319,"R",319,"R",0,"R",0
199078, 1,"R",267,"A",,"A",,"R",267
199078, 2,"R",267,"A",,"A",,"R",267
199078, 3,"C",267,"A",,"A",,"C",267
199087, 1,"R",3862,"R",2952,"R",503,"R",407
199087, 2,"R",3862,"R",2952,"R",503,"R",407
199087, 3,"R",2955,"R",2228,"R",473,"R",254
199087,11,"R",907,"R",724,"R",30,"R",153
199102, 1,"R",14121,"R",3432,"R",10083,"R",606
199102, 2,"R",12201,"R",2571,"R",9310,"R",320
199102, 3,"R",11615,"R",2283,"R",9153,"R",179
199102,11,"R",586,"R",288,"R",157,"R",141
199102,12,"R",1920,"R",861,"R",773,"R",286
199111, 1,"R",3863,"R",621,"R",3090,"R",152
199111, 2,"R",3857,"R",619,"R",3089,"R",149
199111, 3,"R",3504,"R",337,"R",3053,"R",114
199111,11,"R",353,"R",282,"R",36,"R",35
199111,12,"R",6,"R",2,"R",1,"R",3
199120, 1,"R",32943,"R",20328,"R",10852,"R",1763
199120, 2,"R",20591,"R",13996,"R",6408,"R",187
199120, 3,"R",19973,"R",13428,"R",6388,"R",157
199120,11,"R",618,"R",568,"R",20,"R",30
199120,12,"R",12352,"R",6332,"R",4444,"R",1576
199139, 1,"R",34188,"R",10300,"R",22798,"R",1090
199139, 2,"R",26682,"R",6746,"R",19401,"R",535
199139, 3,"R",25816,"R",6104,"R",19257,"R",455
199139,11,"R",866,"R",642,"R",144,"R",80
199139,12,"R",7506,"R",3554,"R",3397,"R",555
199148, 1,"R",21720,"R",7035,"R",14119,"R",566
199148, 2,"R",17368,"R",4760,"R",12425,"R",183
199148, 3,"R",16803,"R",4410,"R",12254,"R",139
199148,11,"R",565,"R",350,"R",171,"R",44
199148,12,"R",4352,"R",2275,"R",1694,"R",383
199157, 1,"R",9000,"R",1769,"R",4714,"R",2517
199157, 2,"R",6746,"R",999,"R",4035,"R",1712
199157, 3,"R",5988,"R",736,"R",3898,"R",1354
199157,11,"R",758,"R",263,"R",137,"R",358
199157,12,"R",2254,"R",770,"R",679,"R",805
199184, 1,"R",1085,"R",13,"R",967,"R",105
199184, 2,"R",933,"R",13,"R",867,"R",53
199184, 3,"R",928,"R",11,"R",865,"R",52
199184,11,"R",5,"R",2,"R",2,"R",1
199184,12,"R",152,"R",0,"R",100,"R",52
199193, 1,"R",40482,"R",11598,"R",26819,"R",2065
199193, 2,"R",29046,"R",7101,"R",21186,"R",759
199193, 3,"R",25910,"R",4818,"R",20871,"R",221
199193,11,"R",3136,"R",2283,"R",315,"R",538
199193,12,"R",11436,"R",4497,"R",5633,"R",1306
199209, 1,"R",2031,"R",428,"R",779,"R",824
199209, 2,"R",1833,"R",230,"R",779,"R",824
199209, 3,"R",1787,"R",199,"R",764,"R",824
199209,11,"R",46,"R",31,"R",15,"R",0
199209,12,"R",198,"R",198,"R",0,"R",0
199218, 1,"R",20873,"R",7953,"R",12691,"R",229
199218, 2,"R",16828,"R",4975,"R",11747,"R",106
199218, 3,"R",16185,"R",4536,"R",11562,"R",87
199218,11,"R",643,"R",439,"R",185,"R",19
199218,12,"R",4045,"R",2978,"R",944,"R",123
199263, 1,"R",576,"R",444,"R",21,"R",111
199263, 2,"R",576,"R",444,"R",21,"R",111
199263, 3,"R",371,"R",253,"R",16,"R",102
199263,11,"R",205,"R",191,"R",5,"R",9
199272, 1,"R",1120,"R",334,"R",200,"R",586
199272, 2,"R",1120,"R",334,"R",200,"R",586
199272, 3,"R",872,"R",149,"R",140,"R",583
199272,11,"R",248,"R",185,"R",60,"R",3
199281, 1,"R",10152,"R",4944,"R",4843,"R",365
199281, 2,"R",7555,"R",2815,"R",4394,"R",346
199281, 3,"R",7345,"R",2647,"R",4367,"R",331
199281,11,"R",210,"R",168,"R",27,"R",15
199281,12,"R",2597,"R",2129,"R",449,"R",19
199306, 1,"R",1337,"R",383,"R",123,"R",831
199306, 2,"R",877,"R",80,"R",123,"R",674
199306, 3,"R",877,"R",80,"R",123,"R",674
199306,12,"R",460,"R",303,"R",0,"R",157
199324, 1,"R",1570,"R",254,"R",681,"R",635
199324, 2,"R",1570,"R",254,"R",681,"R",635
199324, 3,"R",1296,"R",215,"R",582,"R",499
199324,11,"R",274,"R",39,"R",99,"R",136
199333, 1,"R",10361,"R",7375,"R",2102,"R",884
199333, 2,"R",10361,"R",7375,"R",2102,"R",884
199333, 3,"R",6942,"R",4404,"R",1869,"R",669
199333,11,"R",3419,"R",2971,"R",233,"R",215
199412, 1,"R",2755,"R",1135,"R",1604,"R",16
199412, 2,"R",1845,"R",355,"R",1477,"R",13
199412, 3,"R",1792,"R",313,"R",1470,"R",9
199412,11,"R",53,"R",42,"R",7,"R",4
199412,12,"R",910,"R",780,"R",127,"R",3
199421, 1,"R",3181,"R",2073,"R",1090,"R",18
199421, 2,"R",3181,"R",2073,"R",1090,"R",18
199421, 3,"R",1810,"R",1011,"R",785,"R",14
199421,11,"R",1371,"R",1062,"R",305,"R",4
199449, 1,"R",2935,"R",1038,"R",1185,"R",712
199449, 2,"R",2935,"R",1038,"R",1185,"R",712
199449, 3,"R",1885,"R",797,"R",776,"R",312
199449,11,"R",1050,"R",241,"R",409,"R",400
199458, 1,"R",181,"R",11,"R",72,"R",98
199458, 2,"R",181,"R",11,"R",72,"R",98
199458, 3,"R",166,"R",11,"R",72,"R",83
199458,11,"R",15,"R",0,"R",0,"R",15
199467, 1,"R",680,"R",488,"R",162,"R",30
199467, 2,"R",680,"R",488,"R",162,"R",30
199467, 3,"R",311,"R",207,"R",84,"R",20
199467,11,"R",369,"R",281,"R",78,"R",10
199476, 1,"R",2413,"R",1182,"R",1015,"R",216
199476, 2,"R",2413,"R",1182,"R",1015,"R",216
199476, 3,"R",2081,"R",996,"R",869,"R",216
199476,11,"R",332,"R",186,"R",146,"R",0
199485, 1,"R",2375,"R",1478,"R",717,"R",180
199485, 2,"R",2375,"R",1478,"R",717,"R",180
199485, 3,"R",1675,"R",901,"R",613,"R",161
199485,11,"R",700,"R",577,"R",104,"R",19
199494, 1,"R",8730,"R",4010,"R",3782,"R",938
199494, 2,"R",8730,"R",4010,"R",3782,"R",938
199494, 3,"R",5543,"R",2045,"R",2756,"R",742
199494,11,"R",3187,"R",1965,"R",1026,"R",196
199582, 1,"R",1180,"R",0,"R",540,"R",640
199582, 2,"R",1180,"R",0,"R",540,"R",640
199582, 3,"R",1020,"R",0,"R",540,"R",480
199582,11,"R",160,"R",0,"R",0,"R",160
199607, 1,"R",713,"R",707,"R",0,"R",6
199607, 2,"R",544,"R",544,"R",0,"R",0
199607, 3,"R",504,"R",504,"Z",0,"R",0
199607,11,"R",40,"R",40,"R",0,"R",0
199607,12,"R",169,"R",163,"R",0,"R",6
199625, 1,"R",2187,"R",1985,"R",170,"R",32
199625, 2,"R",2187,"R",1985,"R",170,"R",32
199625, 3,"R",1115,"R",922,"R",161,"R",32
199625,11,"R",1072,"R",1063,"R",9,"R",0
199634, 1,"R",5043,"R",2386,"R",2242,"R",415
199634, 2,"R",5043,"R",2386,"R",2242,"R",415
199634, 3,"R",3493,"R",1346,"R",1837,"R",310
199634,11,"R",1550,"R",1040,"R",405,"R",105
199643, 1,"R",1441,"R",173,"R",881,"R",387
199643, 2,"R",1276,"R",165,"R",751,"R",360
199643, 3,"R",1262,"R",161,"R",751,"R",350
199643,11,"R",14,"R",4,"Z",0,"R",10
199643,12,"R",165,"R",8,"R",130,"R",27
199689, 1,"R",272,"A",,"A",,"R",272
199689, 2,"R",272,"A",,"A",,"R",272
199689, 3,"C",272,"A",,"A",,"C",272
199698, 1,"R",1041,"R",413,"R",38,"R",590
199698, 2,"R",1001,"R",373,"R",38,"R",590
199698, 3,"R",986,"R",358,"R",38,"R",590
199698,11,"R",15,"R",15,"R",0,"R",0
199698,12,"R",40,"R",40,"R",0,"R",0
199722, 1,"R",1676,"R",1054,"R",390,"R",232
199722, 2,"R",1676,"R",1054,"R",390,"R",232
199722, 3,"R",1433,"R",859,"R",354,"R",220
199722,11,"R",243,"R",195,"R",36,"R",12
199731, 1,"R",3004,"R",1150,"R",1243,"R",611
199731, 2,"R",3004,"R",1150,"R",1243,"R",611
199731, 3,"R",2181,"R",989,"R",919,"R",273
199731,11,"R",823,"R",161,"R",324,"R",338
199740, 1,"R",3437,"R",2821,"R",424,"R",192
199740, 2,"R",3437,"R",2821,"R",424,"R",192
199740, 3,"R",2472,"R",1935,"R",364,"R",173
199740,11,"R",965,"R",886,"R",60,"R",19
199759, 1,"R",5002,"R",1171,"R",991,"R",2840
199759, 2,"R",2028,"R",164,"R",278,"R",1586
199759, 3,"R",642,"R",118,"R",249,"R",275
199759,11,"R",1386,"R",46,"R",29,"R",1311
199759,12,"R",2974,"R",1007,"R",713,"R",1254
199768, 1,"R",4031,"R",1106,"R",2027,"R",898
199768, 2,"R",4031,"R",1106,"R",2027,"R",898
199768, 3,"R",2424,"R",653,"R",1232,"R",539
199768,11,"R",1607,"R",453,"R",795,"R",359
199786, 1,"R",5408,"R",3068,"R",1504,"R",836
199786, 2,"R",5408,"R",3068,"R",1504,"R",836
199786, 3,"R",4387,"R",2334,"R",1284,"R",769
199786,11,"R",1021,"R",734,"R",220,"R",67
199795, 1,"R",1293,"R",1272,"R",20,"R",1
199795, 2,"R",1293,"R",1272,"R",20,"R",1
199795, 3,"R",675,"R",659,"R",15,"R",1
199795,11,"R",618,"R",613,"R",5,"R",0
199838, 1,"R",3839,"R",2675,"R",1144,"R",20
199838, 2,"R",3839,"R",2675,"R",1144,"R",20
199838, 3,"R",2452,"R",1907,"R",527,"R",18
199838,11,"R",1387,"R",768,"R",617,"R",2
199847, 1,"R",9572,"R",505,"R",7390,"R",1677
199847, 2,"R",5614,"R",204,"R",5332,"R",78
199847, 3,"R",5550,"R",175,"R",5319,"R",56
199847,11,"R",64,"R",29,"R",13,"R",22
199847,12,"R",3958,"R",301,"R",2058,"R",1599
199856, 1,"R",30456,"R",22799,"R",6300,"R",1357
199856, 2,"R",30456,"R",22799,"R",6300,"R",1357
199856, 3,"R",25006,"R",18150,"R",5743,"R",1113
199856,11,"R",5450,"R",4649,"R",557,"R",244
199865, 1,"R",838,"R",172,"R",505,"R",161
199865, 2,"R",739,"R",73,"R",505,"R",161
199865, 3,"R",687,"R",73,"R",503,"R",111
199865,11,"R",52,"R",0,"R",2,"R",50
199865,12,"R",99,"R",99,"R",0,"R",0
199883, 1,"R",174,"Z",0,"R",174,"R",0
199883, 2,"R",174,"Z",0,"R",174,"R",0
199883, 3,"R",174,"Z",0,"R",174,"R",0
199892, 1,"R",4007,"R",1895,"R",1734,"R",378
199892, 2,"R",4007,"R",1895,"R",1734,"R",378
199892, 3,"R",3569,"R",1591,"R",1637,"R",341
199892,11,"R",438,"R",304,"R",97,"R",37
199908, 1,"R",2343,"R",1485,"R",587,"R",271
199908, 2,"R",2343,"R",1485,"R",587,"R",271
199908, 3,"R",1607,"R",889,"R",497,"R",221
199908,11,"R",736,"R",596,"R",90,"R",50
199926, 1,"R",2997,"R",2454,"R",482,"R",61
199926, 2,"R",2997,"R",2454,"R",482,"R",61
199926, 3,"R",2360,"R",1863,"R",445,"R",52
199926,11,"R",637,"R",591,"R",37,"R",9
199953, 1,"R",2824,"R",2174,"R",499,"R",151
199953, 2,"R",2824,"R",2174,"R",499,"R",151
199953, 3,"R",1908,"R",1413,"R",348,"R",147
199953,11,"R",916,"R",761,"R",151,"R",4
199962, 1,"R",3937,"R",241,"R",3659,"R",37
199962, 2,"R",2886,"R",48,"R",2801,"R",37
199962, 3,"R",2849,"R",48,"R",2801,"R",0
199962,11,"R",37,"R",0,"R",0,"R",37
199962,12,"R",1051,"R",193,"R",858,"R",0
199971, 1,"R",93,"R",0,"R",93,"R",0
199971, 2,"R",75,"R",0,"R",75,"R",0
199971, 3,"R",75,"R",0,"R",75,"R",0
199971,12,"R",18,"R",0,"R",18,"R",0
199980, 1,"R",191,"A",,"A",,"R",191
199980, 2,"R",191,"A",,"A",,"R",191
199980, 3,"C",191,"A",,"A",,"C",191
199999, 1,"R",5897,"R",1660,"R",4154,"R",83
199999, 2,"R",5310,"R",1388,"R",3848,"R",74
199999, 3,"R",5008,"R",1193,"R",3768,"R",47
199999,11,"R",302,"R",195,"R",80,"R",27
199999,12,"R",587,"R",272,"R",306,"R",9
200004, 1,"R",13820,"R",4014,"R",9091,"R",715
200004, 2,"R",11737,"R",2942,"R",8203,"R",592
200004, 3,"R",11436,"R",2665,"R",8188,"R",583
200004,11,"R",301,"R",277,"R",15,"R",9
200004,12,"R",2083,"R",1072,"R",888,"R",123
200013, 1,"R",1036,"R",671,"R",332,"R",33
200013, 2,"R",1008,"R",643,"R",332,"R",33
200013, 3,"R",1006,"R",641,"R",332,"R",33
200013,11,"R",2,"R",2,"R",0,"R",0
200013,12,"R",28,"R",28,"R",0,"R",0
200022, 1,"R",4825,"R",1993,"R",1166,"R",1666
200022, 2,"R",4825,"R",1993,"R",1166,"R",1666
200022, 3,"R",3369,"R",1455,"R",1109,"R",805
200022,11,"R",1456,"R",538,"R",57,"R",861
200059, 1,"R",1702,"R",426,"R",475,"R",801
200059, 2,"R",1633,"R",358,"R",475,"R",800
200059, 3,"R",1304,"R",315,"R",474,"R",515
200059,11,"R",329,"R",43,"R",1,"R",285
200059,12,"R",69,"R",68,"R",0,"R",1
200086, 1,"R",205,"R",0,"R",0,"R",205
200086, 2,"R",205,"R",0,"R",0,"R",205
200086, 3,"R",205,"R",0,"R",0,"R",205
200110, 1,"R",74,"A",,"A",,"R",74
200110, 2,"R",74,"A",,"A",,"R",74
200110, 3,"C",74,"A",,"A",,"C",74
200156, 1,"R",1306,"R",221,"R",235,"R",850
200156, 2,"R",1004,"R",27,"R",223,"R",754
200156, 3,"R",976,"R",22,"R",223,"R",731
200156,11,"R",28,"R",5,"R",0,"R",23
200156,12,"R",302,"R",194,"R",12,"R",96
200192, 1,"R",2693,"R",1516,"R",350,"R",827
200192, 2,"R",2693,"R",1516,"R",350,"R",827
200192, 3,"R",796,"R",322,"R",245,"R",229
200192,11,"R",1897,"R",1194,"R",105,"R",598
200208, 1,"R",314,"R",0,"R",279,"R",35
200208, 2,"R",314,"R",0,"R",279,"R",35
200208, 3,"R",283,"R",0,"R",248,"R",35
200208,11,"R",31,"R",0,"R",31,"R",0
200217, 1,"R",4831,"R",1702,"R",1741,"R",1388
200217, 2,"R",2923,"R",525,"R",1150,"R",1248
200217, 3,"R",2401,"R",509,"R",1147,"R",745
200217,11,"R",522,"R",16,"R",3,"R",503
200217,12,"R",1908,"R",1177,"R",591,"R",140
200226, 1,"R",1579,"R",989,"R",186,"R",404
200226, 2,"R",1545,"R",955,"R",186,"R",404
200226, 3,"R",1043,"R",524,"R",159,"R",360
200226,11,"R",502,"R",431,"R",27,"R",44
200226,12,"R",34,"R",34,"R",0,"R",0
200253, 1,"R",3490,"R",1049,"R",1386,"R",1055
200253, 2,"R",3128,"R",793,"R",1315,"R",1020
200253, 3,"R",2578,"R",569,"R",1275,"R",734
200253,11,"R",550,"R",224,"R",40,"R",286
200253,12,"R",362,"R",256,"R",71,"R",35
200280, 1,"R",16791,"R",7134,"R",7076,"R",2581
200280, 2,"R",12199,"R",4511,"R",6341,"R",1347
200280, 3,"R",10211,"R",2733,"R",6317,"R",1161
200280,11,"R",1988,"R",1778,"R",24,"R",186
200280,12,"R",4592,"R",2623,"R",735,"R",1234
200305, 1,"R",3485,"R",597,"R",584,"R",2304
200305, 2,"R",3485,"R",597,"R",584,"R",2304
200305, 3,"R",2065,"R",288,"R",543,"R",1234
200305,11,"R",1420,"R",309,"R",41,"R",1070
200314, 1,"R",1387,"R",761,"R",359,"R",267
200314, 2,"R",1387,"R",761,"R",359,"R",267
200314, 3,"R",599,"R",283,"R",267,"R",49
200314,11,"R",788,"R",478,"R",92,"R",218
200332, 1,"R",14102,"R",1064,"R",5943,"R",7095
200332, 2,"R",11357,"R",671,"R",5634,"R",5052
200332, 3,"R",10937,"R",572,"R",5592,"R",4773
200332,11,"R",420,"R",99,"R",42,"R",279
200332,12,"R",2745,"R",393,"R",309,"R",2043
200341, 1,"R",1393,"R",400,"R",447,"R",546
200341, 2,"R",1393,"R",400,"R",447,"R",546
200341, 3,"R",840,"R",199,"R",413,"R",228
200341,11,"R",553,"R",201,"R",34,"R",318
200466, 1,"R",311,"R",0,"R",208,"R",103
200466, 2,"R",283,"R",0,"R",190,"R",93
200466, 3,"R",276,"R",0,"R",187,"R",89
200466,11,"R",7,"R",0,"R",3,"R",4
200466,12,"R",28,"R",0,"R",18,"R",10
200484, 1,"R",286,"R",101,"R",25,"R",160
200484, 2,"R",175,"R",44,"R",25,"R",106
200484, 3,"R",159,"R",28,"R",25,"R",106
200484,11,"R",16,"R",16,"R",0,"R",0
200484,12,"R",111,"R",57,"R",0,"R",54
200527, 1,"R",616,"R",516,"R",100,"R",0
200527, 2,"R",616,"R",516,"R",100,"R",0
200527, 3,"R",528,"R",428,"R",100,"R",0
200527,11,"R",88,"R",88,"R",0,"R",0
200554, 1,"R",400,"R",20,"R",52,"R",328
200554, 2,"R",400,"R",20,"R",52,"R",328
200554, 3,"R",398,"R",20,"R",52,"R",326
200554,11,"R",2,"R",0,"R",0,"R",2
200572, 1,"R",2029,"R",613,"R",611,"R",805
200572, 2,"R",1835,"R",421,"R",609,"R",805
200572, 3,"R",1108,"R",288,"R",540,"R",280
200572,11,"R",727,"R",133,"R",69,"R",525
200572,12,"R",194,"R",192,"R",2,"R",0
200590, 1,"R",218,"A",,"A",,"R",218
200590, 2,"R",218,"A",,"A",,"R",218
200590, 3,"R",218,"A",,"A",,"R",218
200697, 1,"R",1558,"R",724,"R",415,"R",419
200697,12,"R",1558,"R",724,"R",415,"R",419
200785, 1,"R",847,"R",384,"R",372,"R",91
200785, 2,"R",847,"R",384,"R",372,"R",91
200785, 3,"R",847,"R",384,"R",372,"R",91
200800, 1,"R",18125,"R",4081,"R",12481,"R",1563
200800, 2,"R",15081,"R",3119,"R",10808,"R",1154
200800, 3,"R",13409,"R",2595,"R",10346,"R",468
200800,11,"R",1672,"R",524,"R",462,"R",686
200800,12,"R",3044,"R",962,"R",1673,"R",409
200846, 1,"R",1879,"R",293,"R",1087,"R",499
200846, 2,"R",1879,"R",293,"R",1087,"R",499
200846, 3,"R",757,"R",93,"R",604,"R",60
200846,11,"R",1122,"R",200,"R",483,"R",439
200873, 1,"R",79,"R",2,"R",12,"R",65
200873, 2,"R",79,"R",2,"R",12,"R",65
200873, 3,"R",67,"R",2,"R",12,"R",53
200873,11,"R",12,"R",0,"R",0,"R",12
201034, 1,"R",1127,"A",,"A",,"R",1127
201034, 2,"R",1127,"A",,"A",,"R",1127
201034, 3,"R",1127,"A",,"A",,"R",1127
201061, 1,"R",244,"R",31,"R",170,"R",43
201061, 2,"R",236,"R",23,"R",170,"R",43
201061, 3,"R",232,"R",22,"R",169,"R",41
201061,11,"R",4,"R",1,"R",1,"R",2
201061,12,"R",8,"R",8,"R",0,"R",0
201098, 1,"R",50,"A",,"A",,"R",50
201098, 2,"R",50,"A",,"A",,"R",50
201098, 3,"R",50,"A",,"A",,"R",50
201104, 1,"R",6224,"R",2667,"R",1914,"R",1643
201104, 2,"R",4374,"R",1305,"R",1696,"R",1373
201104, 3,"R",3109,"R",577,"R",1482,"R",1050
201104,11,"R",1265,"R",728,"R",214,"R",323
201104,12,"R",1850,"R",1362,"R",218,"R",270
201131, 1,"R",147,"A",,"A",,"R",147
201131, 2,"R",147,"A",,"A",,"R",147
201131, 3,"R",147,"A",,"A",,"R",147
201140, 1,"R",189,"R",5,"R",15,"R",169
201140, 2,"R",54,"R",3,"R",6,"R",45
201140, 3,"R",43,"R",2,"R",5,"R",36
201140,11,"R",11,"R",1,"R",1,"R",9
201140,12,"R",135,"R",2,"R",9,"R",124
201159, 1,"R",374,"A",,"A",,"R",374
201159, 2,"R",374,"A",,"A",,"R",374
201159, 3,"R",374,"A",,"A",,"R",374
201177, 1,"R",399,"R",124,"R",275,"R",0
201177, 2,"R",399,"R",124,"R",275,"R",0
201177, 3,"R",388,"R",114,"R",274,"R",0
201177,11,"R",11,"R",10,"R",1,"R",0
201195, 1,"R",3842,"R",288,"R",2665,"R",889
201195, 2,"R",3027,"R",45,"R",2350,"R",632
201195, 3,"R",2999,"R",40,"R",2346,"R",613
201195,11,"R",28,"R",5,"R",4,"R",19
201195,12,"R",815,"R",243,"R",315,"R",257
201283, 1,"R",1003,"R",144,"R",525,"R",334
201283, 2,"R",1003,"R",144,"R",525,"R",334
201283, 3,"R",796,"R",88,"R",464,"R",244
201283,11,"R",207,"R",56,"R",61,"R",90
201371, 1,"R",807,"R",65,"R",260,"R",482
201371, 2,"R",718,"R",6,"R",256,"R",456
