UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
102614,15, 15,"R",1,"R",1
102614,16, 16,"R",3,"R",1
102614,20, 20,"R",2,"R",1
102614,21, 21,"R",1,"R",0
102614,22, 22,"R",2,"R",2
102614,24, 24,"R",3,"R",2
102614,26, 26,"R",1,"R",1
102614,27, 27,"R",6,"R",4
102614,32, 32,"R",3,"R",2
102614,36, 36,"R",1,"R",0
102614,37, 37,"R",3,"R",2
102614,39, 39,"R",1,"R",1
102614,40, 40,"R",1,"R",1
102614,41, 41,"R",7,"R",6
102614,42, 42,"R",1,"R",1
102614,45, 45,"R",2,"R",1
102614,46, 46,"R",1,"R",1
102614,47, 47,"R",1,"R",1
102614,48, 48,"R",6,"R",4
102614,49, 49,"R",1,"R",0
102614,51, 51,"R",3,"R",3
102614,53, 53,"R",32,"R",26
102614,55, 55,"R",1,"R",1
102614,56, 56,"R",2,"R",2
102614,57, 57,"R",2,"R",2
102614,58,999,"R",673,"R",473
102614,90, 90,"R",5,"R",1
102614,99, 99,"R",678,"R",474
102632, 2,  2,"R",126,"R",87
102632, 6,  6,"R",2,"R",2
102632, 8,  8,"R",3,"R",3
102632,18, 18,"R",2,"R",1
102632,24, 24,"R",1,"R",1
102632,30, 30,"R",1,"R",1
102632,35, 35,"R",1,"R",1
102632,40, 40,"R",2,"R",2
102632,41, 41,"R",2,"R",0
102632,47, 47,"R",1,"R",0
102632,48, 48,"R",1,"R",0
102632,51, 51,"R",1,"R",0
102632,53, 53,"R",3,"R",3
102632,55, 55,"R",1,"R",0
102632,58,999,"R",147,"R",101
102632,90, 90,"R",2,"R",0
102632,99, 99,"R",149,"R",101
103741, 4,  4,"R",61,"R",21
103741,58,999,"R",61,"R",21
103741,99, 99,"R",61,"R",21
103954, 4,  4,"R",2,"R",1
103954,58,999,"R",2,"R",1
103954,98, 98,"R",1,"A",
103954,99, 99,"R",3,"R",1
104151, 1,  1,"R",5,"R",5
104151, 2,  2,"R",28,"R",26
104151, 4,  4,"R",8446,"R",8041
104151, 5,  5,"R",7,"R",7
104151, 6,  6,"R",1529,"R",1471
104151, 8,  8,"R",285,"R",262
104151, 9,  9,"R",27,"R",23
104151,10, 10,"R",4,"R",4
104151,11, 11,"R",8,"R",6
104151,12, 12,"R",67,"R",62
104151,13, 13,"R",52,"R",50
104151,15, 15,"R",80,"R",72
104151,16, 16,"R",45,"R",44
104151,17, 17,"R",360,"R",335
104151,18, 18,"R",40,"R",35
104151,19, 19,"R",32,"R",31
104151,20, 20,"R",33,"R",31
104151,21, 21,"R",9,"R",9
104151,22, 22,"R",23,"R",23
104151,23, 23,"R",9,"R",8
104151,24, 24,"R",58,"R",55
104151,25, 25,"R",80,"R",75
104151,26, 26,"R",82,"R",77
104151,27, 27,"R",196,"R",185
104151,28, 28,"R",3,"R",3
104151,29, 29,"R",72,"R",67
104151,30, 30,"R",26,"R",24
104151,31, 31,"R",32,"R",29
104151,32, 32,"R",134,"R",126
104151,33, 33,"R",12,"R",11
104151,34, 34,"R",127,"R",121
104151,35, 35,"R",108,"R",107
104151,36, 36,"R",119,"R",111
104151,37, 37,"R",45,"R",42
104151,38, 38,"R",23,"R",22
104151,39, 39,"R",101,"R",98
104151,40, 40,"R",24,"R",21
104151,41, 41,"R",100,"R",94
104151,42, 42,"R",117,"R",109
104151,44, 44,"R",14,"R",14
104151,45, 45,"R",7,"R",7
104151,46, 46,"R",7,"R",6
104151,47, 47,"R",21,"R",20
104151,48, 48,"R",294,"R",281
104151,49, 49,"R",39,"R",36
104151,50, 50,"R",7,"R",6
104151,51, 51,"R",67,"R",62
104151,53, 53,"R",338,"R",319
104151,54, 54,"R",5,"R",4
104151,55, 55,"R",104,"R",96
104151,56, 56,"R",11,"R",10
104151,57, 57,"R",13,"R",11
104151,58,999,"R",13475,"R",12794
104151,66, 66,"R",6,"R",6
104151,72, 72,"R",1,"R",1
104151,89,999,"R",7,"R",7
104151,90, 90,"R",768,"R",532
104151,99, 99,"R",14250,"R",13333
104179, 1,  1,"R",5,"R",5
104179, 2,  2,"R",16,"R",12
104179, 4,  4,"R",4189,"R",4092
104179, 5,  5,"R",6,"R",6
104179, 6,  6,"R",1112,"R",1077
104179, 8,  8,"R",263,"R",257
104179, 9,  9,"R",28,"R",24
104179,10, 10,"R",6,"R",6
104179,11, 11,"R",27,"R",11
104179,12, 12,"R",53,"R",44
104179,13, 13,"R",44,"R",42
104179,15, 15,"R",28,"R",26
104179,16, 16,"R",64,"R",63
104179,17, 17,"R",302,"R",288
104179,18, 18,"R",32,"R",31
104179,19, 19,"R",76,"R",71
104179,20, 20,"R",63,"R",62
104179,21, 21,"R",14,"R",12
104179,22, 22,"R",12,"R",11
104179,23, 23,"R",8,"R",8
104179,24, 24,"R",51,"R",47
104179,25, 25,"R",58,"R",54
104179,26, 26,"R",59,"R",59
104179,27, 27,"R",108,"R",100
104179,28, 28,"R",6,"R",5
104179,29, 29,"R",58,"R",56
104179,30, 30,"R",23,"R",23
104179,31, 31,"R",32,"R",31
104179,32, 32,"R",71,"R",66
104179,33, 33,"R",10,"R",10
104179,34, 34,"R",64,"R",60
104179,35, 35,"R",58,"R",57
104179,36, 36,"R",106,"R",97
104179,37, 37,"R",24,"R",22
104179,38, 38,"R",11,"R",9
104179,39, 39,"R",70,"R",55
104179,40, 40,"R",16,"R",15
104179,41, 41,"R",135,"R",133
104179,42, 42,"R",92,"R",80
104179,44, 44,"R",4,"R",4
104179,45, 45,"R",13,"R",10
104179,46, 46,"R",16,"R",16
104179,47, 47,"R",16,"R",16
104179,48, 48,"R",234,"R",217
104179,49, 49,"R",38,"R",34
104179,50, 50,"R",6,"R",5
104179,51, 51,"R",47,"R",42
104179,53, 53,"R",323,"R",312
104179,54, 54,"R",2,"R",2
104179,55, 55,"R",56,"R",53
104179,56, 56,"R",12,"R",11
104179,57, 57,"R",14,"R",12
104179,58,999,"R",8181,"R",7861
104179,60, 60,"R",5,"R",5
104179,66, 66,"R",1,"R",1
104179,72, 72,"R",2,"R",1
104179,78, 78,"R",1,"R",0
104179,89,999,"R",9,"R",7
104179,90, 90,"R",293,"R",194
104179,99, 99,"R",8483,"R",8062
104346, 4,  4,"R",1601,"R",313
104346, 5,  5,"R",2,"R",1
104346, 6,  6,"R",9,"R",0
104346,12, 12,"R",1,"R",0
104346,13, 13,"R",1,"R",0
104346,15, 15,"R",2,"R",2
104346,16, 16,"R",3,"R",1
104346,17, 17,"R",3,"R",0
104346,18, 18,"R",1,"R",1
104346,21, 21,"R",2,"R",0
104346,31, 31,"R",1,"R",0
104346,32, 32,"R",1,"R",0
104346,35, 35,"R",4,"R",2
104346,40, 40,"R",1,"R",0
104346,41, 41,"R",4,"R",2
104346,42, 42,"R",1,"R",0
104346,53, 53,"R",6,"R",2
104346,55, 55,"R",1,"R",0
104346,58,999,"R",1644,"R",324
104346,98, 98,"R",7,"A",
104346,99, 99,"R",1651,"R",324
104391, 4,  4,"R",41,"R",3
104391, 6,  6,"R",2,"R",1
104391,58,999,"R",43,"R",4
104391,98, 98,"R",1,"A",
104391,99, 99,"R",44,"R",4
104425, 2,  2,"R",1,"R",1
104425, 4,  4,"R",660,"R",447
104425, 6,  6,"R",2,"R",0
104425, 9,  9,"R",1,"R",0
104425,13, 13,"R",1,"R",1
104425,15, 15,"R",2,"R",1
104425,16, 16,"R",1,"R",1
104425,17, 17,"R",1,"R",1
104425,18, 18,"R",2,"R",2
104425,24, 24,"R",1,"R",0
104425,27, 27,"R",1,"R",0
104425,32, 32,"R",4,"R",4
104425,35, 35,"R",4,"R",3
104425,36, 36,"R",1,"R",0
104425,38, 38,"R",1,"R",0
104425,39, 39,"R",1,"R",1
104425,42, 42,"R",1,"R",0
104425,48, 48,"R",9,"R",4
104425,51, 51,"R",1,"R",0
104425,53, 53,"R",2,"R",1
104425,57, 57,"R",3,"R",2
104425,58,999,"R",700,"R",469
104425,90, 90,"R",15,"R",6
104425,99, 99,"R",715,"R",475
104443, 4,  4,"R",15,"R",7
104443,58,999,"R",15,"R",7
104443,99, 99,"R",15,"R",7
104577, 2,  2,"R",5,"R",5
104577, 4,  4,"R",655,"R",376
104577, 6,  6,"R",8,"R",8
104577, 8,  8,"R",3,"R",3
104577,15, 15,"R",4,"R",3
104577,16, 16,"R",1,"R",1
104577,21, 21,"R",1,"R",1
104577,22, 22,"R",2,"R",2
104577,30, 30,"R",1,"R",1
104577,32, 32,"R",4,"R",3
104577,35, 35,"R",23,"R",19
104577,41, 41,"R",2,"R",1
104577,48, 48,"R",10,"R",10
104577,49, 49,"R",2,"R",1
104577,51, 51,"R",1,"R",1
104577,53, 53,"R",1,"R",1
104577,54, 54,"R",1,"R",1
104577,55, 55,"R",3,"R",3
104577,58,999,"R",727,"R",440
104577,90, 90,"R",9,"R",5
104577,99, 99,"R",736,"R",445
104586, 2,  2,"R",5,"R",5
104586, 4,  4,"R",204,"R",195
104586, 5,  5,"R",3,"R",3
104586, 6,  6,"R",148,"R",140
104586, 8,  8,"R",51,"R",51
104586, 9,  9,"R",4,"R",4
104586,12, 12,"R",5,"R",5
104586,13, 13,"R",4,"R",3
104586,15, 15,"R",32,"R",29
104586,16, 16,"R",7,"R",7
104586,17, 17,"R",8,"R",7
104586,18, 18,"R",5,"R",4
104586,19, 19,"R",4,"R",3
104586,20, 20,"R",5,"R",5
104586,21, 21,"R",1,"R",1
104586,22, 22,"R",2,"R",2
104586,24, 24,"R",4,"R",4
104586,25, 25,"R",5,"R",4
104586,26, 26,"R",6,"R",4
104586,27, 27,"R",3,"R",3
104586,29, 29,"R",7,"R",6
104586,30, 30,"R",8,"R",8
104586,32, 32,"R",20,"R",19
104586,33, 33,"R",1,"R",1
104586,34, 34,"R",3,"R",3
104586,35, 35,"R",12,"R",12
104586,36, 36,"R",5,"R",5
104586,37, 37,"R",4,"R",3
104586,39, 39,"R",4,"R",4
104586,40, 40,"R",4,"R",4
104586,41, 41,"R",13,"R",13
104586,42, 42,"R",7,"R",6
104586,45, 45,"R",4,"R",3
104586,46, 46,"R",1,"R",1
104586,47, 47,"R",2,"R",2
104586,48, 48,"R",42,"R",37
104586,49, 49,"R",7,"R",7
104586,51, 51,"R",11,"R",11
104586,53, 53,"R",49,"R",46
104586,54, 54,"R",1,"R",1
104586,55, 55,"R",4,"R",4
104586,56, 56,"R",3,"R",3
104586,57, 57,"R",2,"R",2
104586,58,999,"R",720,"R",680
104586,66, 66,"R",2,"R",2
104586,78, 78,"R",1,"R",0
104586,89,999,"R",3,"R",2
104586,90, 90,"R",24,"R",21
104586,98, 98,"R",2,"A",
104586,99, 99,"R",749,"R",703
104708, 4,  4,"R",1878,"R",1142
104708,49, 49,"R",1,"R",0
104708,57, 57,"R",13,"R",4
104708,58,999,"R",1892,"R",1146
104708,99, 99,"R",1892,"R",1146
104717, 1,  1,"R",8,"R",1
104717, 2,  2,"R",43,"R",30
104717, 4,  4,"R",2029,"R",1704
104717, 5,  5,"R",16,"R",7
104717, 6,  6,"R",1464,"R",1289
104717, 8,  8,"R",534,"R",468
104717, 9,  9,"R",11,"R",7
104717,10, 10,"R",4,"R",0
104717,12, 12,"R",49,"R",18
104717,13, 13,"R",61,"R",21
104717,15, 15,"R",217,"R",197
104717,16, 16,"R",118,"R",102
104717,17, 17,"R",198,"R",170
104717,18, 18,"R",54,"R",36
104717,19, 19,"R",58,"R",43
104717,20, 20,"R",35,"R",28
104717,21, 21,"R",20,"R",17
104717,22, 22,"R",18,"R",4
104717,23, 23,"R",7,"R",2
104717,24, 24,"R",19,"R",9
104717,25, 25,"R",9,"R",3
104717,26, 26,"R",100,"R",79
104717,27, 27,"R",267,"R",221
104717,28, 28,"R",1,"R",1
104717,29, 29,"R",60,"R",46
104717,30, 30,"R",56,"R",50
104717,31, 31,"R",96,"R",90
104717,32, 32,"R",79,"R",55
104717,33, 33,"R",6,"R",6
104717,34, 34,"R",16,"R",9
104717,35, 35,"R",99,"R",84
104717,36, 36,"R",59,"R",17
104717,37, 37,"R",31,"R",10
104717,38, 38,"R",33,"R",26
104717,39, 39,"R",104,"R",73
104717,40, 40,"R",25,"R",13
104717,41, 41,"R",216,"R",180
104717,42, 42,"R",57,"R",34
104717,45, 45,"R",28,"R",8
104717,46, 46,"R",62,"R",52
104717,47, 47,"R",26,"R",11
104717,48, 48,"R",231,"R",109
104717,49, 49,"R",23,"R",9
104717,50, 50,"R",1,"Z",0
104717,51, 51,"R",29,"R",11
104717,53, 53,"R",729,"R",607
104717,54, 54,"R",2,"R",1
104717,55, 55,"R",125,"R",105
104717,56, 56,"R",19,"R",12
104717,58,999,"R",7552,"R",6075
104717,90, 90,"R",47,"R",28
104717,99, 99,"R",7599,"R",6103
105145, 4,  4,"R",440,"R",211
105145,12, 12,"R",1,"R",1
105145,57, 57,"R",5,"R",2
105145,58,999,"R",446,"R",214
105145,99, 99,"R",446,"R",214
105154, 1,  1,"R",1,"R",0
105154, 2,  2,"R",2,"R",2
105154, 4,  4,"R",1713,"R",992
105154, 6,  6,"R",7,"R",2
105154, 8,  8,"R",3,"R",3
105154, 9,  9,"R",1,"R",1
105154,12, 12,"R",1,"R",0
105154,16, 16,"R",1,"R",1
105154,21, 21,"R",1,"R",0
105154,23, 23,"R",1,"R",0
105154,26, 26,"R",1,"R",0
105154,31, 31,"R",1,"R",0
105154,32, 32,"R",6,"R",4
105154,34, 34,"R",1,"R",0
105154,35, 35,"R",2,"R",1
105154,36, 36,"R",1,"R",0
105154,37, 37,"R",1,"R",0
105154,38, 38,"R",1,"R",1
105154,41, 41,"R",1,"R",0
105154,48, 48,"R",3,"R",2
105154,49, 49,"R",1,"R",1
105154,50, 50,"R",1,"R",0
105154,51, 51,"R",1,"R",0
105154,54, 54,"R",1,"R",1
105154,55, 55,"R",2,"R",2
105154,56, 56,"R",2,"R",0
105154,57, 57,"R",21,"R",11
105154,58,999,"R",1778,"R",1024
105154,90, 90,"R",2,"R",0
105154,98, 98,"R",2,"A",
105154,99, 99,"R",1782,"R",1024
105206, 4,  4,"R",358,"R",124
105206, 5,  5,"R",1,"R",0
105206, 6,  6,"R",3,"R",1
105206,27, 27,"R",1,"R",1
105206,28, 28,"R",1,"R",0
105206,32, 32,"R",12,"R",2
105206,36, 36,"R",1,"R",0
105206,49, 49,"R",10,"R",0
105206,58,999,"R",387,"R",128
105206,99, 99,"R",387,"R",128
105297, 4,  4,"R",73,"R",73
105297,35, 35,"R",15,"R",15
105297,49, 49,"R",1,"R",1
105297,58,999,"R",89,"R",89
105297,99, 99,"R",89,"R",89
105330, 1,  1,"R",1,"R",1
105330, 2,  2,"R",53,"R",49
105330, 4,  4,"R",3590,"R",3437
105330, 6,  6,"R",685,"R",650
105330, 8,  8,"R",202,"R",190
105330, 9,  9,"R",1,"R",1
105330,10, 10,"R",2,"R",0
105330,12, 12,"R",2,"R",1
105330,13, 13,"R",6,"R",6
105330,15, 15,"R",76,"R",67
105330,16, 16,"R",34,"R",32
105330,17, 17,"R",21,"R",21
105330,18, 18,"R",5,"R",4
105330,19, 19,"R",5,"R",5
105330,20, 20,"R",3,"R",3
105330,22, 22,"R",3,"R",3
105330,23, 23,"R",1,"R",1
105330,24, 24,"R",4,"R",4
105330,25, 25,"R",4,"R",4
105330,26, 26,"R",6,"R",5
105330,27, 27,"R",17,"R",17
105330,29, 29,"R",3,"R",3
105330,30, 30,"R",23,"R",23
105330,31, 31,"R",3,"R",3
105330,32, 32,"R",111,"R",106
105330,34, 34,"R",1,"R",1
105330,35, 35,"R",106,"R",102
105330,36, 36,"R",7,"R",7
105330,37, 37,"R",4,"R",1
105330,38, 38,"R",4,"R",4
105330,39, 39,"R",7,"R",5
105330,40, 40,"R",3,"R",1
105330,41, 41,"R",68,"R",68
105330,42, 42,"R",4,"R",2
105330,44, 44,"R",1,"R",0
105330,45, 45,"R",3,"R",2
105330,46, 46,"R",11,"R",11
105330,47, 47,"R",4,"R",4
105330,48, 48,"R",61,"R",50
105330,49, 49,"R",10,"R",10
105330,50, 50,"R",2,"R",2
105330,51, 51,"R",2,"R",1
105330,53, 53,"R",96,"R",88
105330,55, 55,"R",10,"R",10
105330,56, 56,"R",7,"R",7
105330,58,999,"R",5272,"R",5012
105330,66, 66,"R",1,"R",1
105330,72, 72,"R",1,"R",1
105330,89,999,"R",2,"R",2
105330,90, 90,"R",19,"R",1
105330,98, 98,"R",4,"A",
105330,99, 99,"R",5297,"R",5015
105349, 4,  4,"R",85,"R",32
105349,58,999,"R",85,"R",32
105349,90, 90,"R",1,"R",1
105349,99, 99,"R",86,"R",33
105428, 4,  4,"R",883,"R",513
105428, 6,  6,"R",1,"R",0
105428, 8,  8,"R",1,"R",0
105428,15, 15,"R",1,"R",0
105428,27, 27,"R",1,"R",0
105428,38, 38,"R",1,"R",0
105428,57, 57,"R",13,"R",8
105428,58,999,"R",901,"R",521
105428,90, 90,"R",2,"R",2
105428,99, 99,"R",903,"R",523
105525, 2,  2,"R",3,"R",2
105525, 4,  4,"R",2203,"R",1396
105525, 5,  5,"R",2,"R",2
105525, 6,  6,"R",12,"R",8
105525, 8,  8,"R",2,"R",2
105525, 9,  9,"R",1,"R",0
105525,12, 12,"R",2,"R",0
105525,13, 13,"R",2,"R",1
105525,15, 15,"R",3,"R",3
105525,16, 16,"R",1,"R",1
105525,17, 17,"R",3,"R",2
105525,21, 21,"R",1,"R",1
105525,22, 22,"R",1,"R",0
105525,23, 23,"R",1,"R",1
105525,24, 24,"R",2,"R",2
105525,25, 25,"R",1,"Z",0
105525,27, 27,"R",4,"R",1
105525,28, 28,"R",1,"R",1
105525,29, 29,"R",1,"R",1
105525,32, 32,"R",1,"R",1
105525,34, 34,"R",1,"R",1
105525,35, 35,"R",9,"R",7
105525,36, 36,"R",3,"R",1
105525,37, 37,"R",1,"Z",0
105525,38, 38,"R",1,"R",1
105525,39, 39,"R",1,"Z",0
105525,40, 40,"R",2,"Z",0
105525,41, 41,"R",2,"R",1
105525,46, 46,"R",1,"R",1
105525,47, 47,"R",2,"R",1
105525,48, 48,"R",9,"R",6
105525,53, 53,"R",7,"R",1
105525,55, 55,"R",1,"Z",0
105525,58,999,"R",2287,"R",1445
105525,98, 98,"R",9,"A",
105525,99, 99,"R",2296,"R",1445
105659, 4,  4,"R",335,"R",69
105659, 6,  6,"R",3,"R",2
105659,27, 27,"R",1,"R",0
105659,35, 35,"R",1,"R",0
105659,49, 49,"R",1,"R",0
105659,53, 53,"R",2,"R",1
105659,58,999,"R",343,"R",72
105659,99, 99,"R",343,"R",72
105668, 1,  1,"R",1,"R",0
105668, 4,  4,"R",250,"R",69
105668, 6,  6,"R",8,"R",1
105668, 8,  8,"R",1,"R",0
105668,12, 12,"R",1,"R",0
105668,15, 15,"R",1,"R",1
105668,16, 16,"R",1,"R",0
105668,18, 18,"R",1,"R",1
105668,19, 19,"R",1,"R",0
105668,22, 22,"R",2,"R",0
105668,26, 26,"R",1,"R",1
105668,27, 27,"R",1,"R",1
105668,32, 32,"R",1,"R",0
105668,36, 36,"R",1,"R",0
105668,48, 48,"R",7,"R",1
105668,49, 49,"R",1,"R",0
105668,51, 51,"R",1,"R",0
105668,56, 56,"R",1,"R",0
105668,57, 57,"R",3,"R",0
105668,58,999,"R",284,"R",75
105668,99, 99,"R",284,"R",75
105747, 4,  4,"R",660,"R",394
105747,35, 35,"R",1,"R",1
105747,57, 57,"R",9,"R",4
105747,58,999,"R",670,"R",399
105747,99, 99,"R",670,"R",399
105792, 4,  4,"R",448,"R",285
105792,31, 31,"R",1,"R",1
105792,48, 48,"R",1,"R",1
105792,49, 49,"R",1,"R",0
105792,57, 57,"R",3,"R",1
105792,58,999,"R",454,"R",288
105792,90, 90,"R",1,"R",1
105792,99, 99,"R",455,"R",289
106111, 4,  4,"R",19,"R",7
106111,58,999,"R",19,"R",7
106111,99, 99,"R",19,"R",7
106245, 1,  1,"R",1,"R",1
106245, 5,  5,"R",426,"R",344
106245, 6,  6,"R",1,"R",1
106245,12, 12,"R",5,"R",4
106245,13, 13,"R",1,"R",0
106245,17, 17,"R",1,"R",1
106245,18, 18,"R",3,"R",3
106245,20, 20,"R",1,"R",1
106245,22, 22,"R",3,"R",3
106245,27, 27,"R",1,"R",1
106245,28, 28,"R",1,"R",1
106245,29, 29,"R",3,"R",3
106245,32, 32,"R",1,"R",1
106245,40, 40,"R",4,"R",4
106245,45, 45,"R",1,"R",1
106245,47, 47,"R",3,"R",2
106245,48, 48,"R",20,"R",20
106245,49, 49,"R",1,"R",1
106245,53, 53,"R",1,"R",1
106245,55, 55,"R",2,"R",2
106245,58,999,"R",480,"R",395
106245,98, 98,"R",1,"A",
106245,99, 99,"R",481,"R",395
106397, 1,  1,"R",9,"R",8
106397, 4,  4,"R",6,"R",6
106397, 5,  5,"R",2615,"R",2593
106397, 6,  6,"R",26,"R",25
106397, 8,  8,"R",18,"R",18
106397, 9,  9,"R",1,"R",1
106397,10, 10,"R",1,"R",1
106397,12, 12,"R",15,"R",13
106397,13, 13,"R",11,"R",11
106397,15, 15,"R",2,"R",2
106397,17, 17,"R",70,"R",69
106397,18, 18,"R",2,"R",1
106397,19, 19,"R",1,"R",1
106397,20, 20,"R",281,"R",280
106397,21, 21,"R",3,"R",3
106397,22, 22,"R",58,"R",58
106397,23, 23,"R",1,"R",1
106397,24, 24,"R",2,"R",2
106397,26, 26,"R",3,"R",3
106397,27, 27,"R",12,"R",11
106397,28, 28,"R",12,"R",12
106397,29, 29,"R",448,"R",446
106397,31, 31,"R",8,"R",8
106397,32, 32,"R",1,"R",1
106397,34, 34,"R",3,"R",3
106397,36, 36,"R",4,"R",4
106397,37, 37,"R",7,"R",7
106397,39, 39,"R",6,"R",6
106397,40, 40,"R",289,"R",288
106397,41, 41,"R",4,"R",4
106397,42, 42,"R",2,"R",2
106397,45, 45,"R",3,"R",3
106397,46, 46,"R",1,"R",1
106397,47, 47,"R",68,"R",68
106397,48, 48,"R",2014,"R",2012
106397,51, 51,"R",4,"R",4
106397,53, 53,"R",2,"R",2
106397,55, 55,"R",5,"R",5
106397,56, 56,"R",1,"R",1
106397,57, 57,"R",2,"R",2
106397,58,999,"R",6021,"R",5986
106397,90, 90,"R",43,"R",34
106397,98, 98,"R",1,"A",
106397,99, 99,"R",6065,"R",6020
106412, 1,  1,"R",1,"R",1
106412, 4,  4,"R",1,"R",1
106412, 5,  5,"R",446,"R",402
106412, 6,  6,"R",10,"R",10
106412, 8,  8,"R",2,"R",2
106412,12, 12,"R",6,"R",6
106412,13, 13,"R",11,"R",11
106412,17, 17,"R",37,"R",36
106412,20, 20,"R",4,"R",4
106412,22, 22,"R",18,"R",17
106412,24, 24,"R",2,"R",2
106412,26, 26,"R",2,"R",2
106412,27, 27,"R",2,"R",2
106412,28, 28,"R",10,"R",10
106412,29, 29,"R",26,"R",24
106412,37, 37,"R",4,"R",3
106412,39, 39,"R",4,"R",3
106412,40, 40,"R",10,"R",9
106412,42, 42,"R",1,"R",1
106412,47, 47,"R",32,"R",27
106412,48, 48,"R",37,"R",34
106412,51, 51,"R",1,"R",1
106412,55, 55,"R",1,"R",0
106412,58,999,"R",668,"R",608
106412,72, 72,"R",1,"R",1
106412,89,999,"R",1,"R",1
106412,90, 90,"R",8,"R",3
106412,99, 99,"R",677,"R",612
106449, 5,  5,"R",573,"R",465
106449,22, 22,"R",1,"R",1
106449,24, 24,"R",1,"R",1
106449,38, 38,"R",6,"R",1
106449,46, 46,"R",1,"R",0
106449,48, 48,"R",1,"R",0
106449,58,999,"R",583,"R",468
106449,99, 99,"R",583,"R",468
106458, 1,  1,"R",2,"R",2
106458, 5,  5,"R",1036,"R",981
106458, 6,  6,"R",1,"R",1
106458,12, 12,"R",9,"R",8
106458,13, 13,"R",5,"R",4
106458,17, 17,"R",8,"R",8
106458,18, 18,"R",2,"R",2
106458,20, 20,"R",2,"R",2
106458,22, 22,"R",2,"R",2
106458,26, 26,"R",1,"Z",0
106458,28, 28,"R",7,"R",6
106458,29, 29,"R",55,"R",55
106458,32, 32,"R",2,"R",1
106458,37, 37,"R",1,"R",1
106458,40, 40,"R",5,"R",5
106458,47, 47,"R",37,"R",36
106458,48, 48,"R",17,"R",15
106458,51, 51,"R",1,"R",1
106458,53, 53,"R",2,"R",2
106458,56, 56,"R",1,"R",1
106458,58,999,"R",1196,"R",1133
106458,90, 90,"R",105,"R",21
106458,99, 99,"R",1301,"R",1154
106467, 4,  4,"R",1,"R",1
106467, 5,  5,"R",1299,"R",1136
106467, 6,  6,"R",1,"R",1
106467, 8,  8,"R",1,"R",1
106467,12, 12,"R",1,"R",1
106467,17, 17,"R",4,"R",4
106467,19, 19,"R",1,"R",1
106467,20, 20,"R",1,"R",1
106467,21, 21,"R",1,"R",1
106467,22, 22,"R",4,"R",4
106467,26, 26,"R",1,"R",1
106467,28, 28,"R",2,"R",2
106467,29, 29,"R",8,"R",8
106467,30, 30,"R",1,"R",1
106467,32, 32,"R",1,"R",0
106467,34, 34,"R",1,"R",1
106467,40, 40,"R",19,"R",17
106467,47, 47,"R",7,"R",7
106467,48, 48,"R",31,"R",29
106467,58,999,"R",1385,"R",1217
106467,90, 90,"R",11,"R",8
106467,99, 99,"R",1396,"R",1225
106704, 1,  1,"R",5,"R",5
106704, 5,  5,"R",1673,"R",1629
106704, 6,  6,"R",2,"R",2
106704, 8,  8,"R",2,"R",2
106704, 9,  9,"R",1,"R",1
106704,10, 10,"R",1,"R",1
106704,12, 12,"R",2,"R",2
106704,13, 13,"R",3,"R",3
106704,17, 17,"R",3,"R",3
106704,18, 18,"R",1,"Z",0
106704,19, 19,"R",1,"R",1
106704,20, 20,"R",3,"R",3
106704,21, 21,"R",1,"R",1
106704,22, 22,"R",4,"R",4
106704,25, 25,"R",1,"Z",0
106704,26, 26,"R",1,"R",1
106704,27, 27,"R",1,"R",1
106704,28, 28,"R",5,"R",5
106704,29, 29,"R",3,"R",3
106704,31, 31,"R",1,"R",1
106704,32, 32,"R",1,"R",1
106704,40, 40,"R",12,"R",11
106704,45, 45,"R",1,"R",1
106704,47, 47,"R",9,"R",9
106704,48, 48,"R",78,"R",75
106704,55, 55,"R",1,"R",1
106704,58,999,"R",1816,"R",1766
106704,90, 90,"R",38,"R",18
106704,99, 99,"R",1854,"R",1784
107071, 1,  1,"R",2,"R",2
107071, 2,  2,"R",1,"R",1
107071, 4,  4,"R",1,"R",1
107071, 5,  5,"R",333,"R",315
107071,12, 12,"R",1,"R",1
107071,17, 17,"R",2,"R",2
107071,21, 21,"R",1,"R",0
107071,22, 22,"R",10,"R",10
107071,29, 29,"R",3,"R",2
107071,32, 32,"R",1,"R",1
107071,47, 47,"R",2,"R",2
107071,48, 48,"R",55,"R",54
107071,58,999,"R",412,"R",391
107071,90, 90,"R",6,"R",5
107071,99, 99,"R",418,"R",396
107141, 1,  1,"R",1,"R",1
107141, 4,  4,"R",1,"R",1
107141, 5,  5,"R",120,"R",115
107141, 6,  6,"R",1,"R",1
107141, 8,  8,"R",10,"R",7
107141,12, 12,"R",1,"R",1
107141,15, 15,"R",1,"R",1
107141,17, 17,"R",1,"R",1
107141,19, 19,"R",3,"R",3
107141,20, 20,"R",38,"R",37
107141,26, 26,"R",1,"R",1
107141,27, 27,"R",2,"R",1
107141,29, 29,"R",29,"R",28
107141,31, 31,"R",1,"R",1
107141,37, 37,"R",1,"R",1
107141,40, 40,"R",43,"R",41
107141,41, 41,"R",1,"R",0
107141,42, 42,"R",2,"R",2
107141,47, 47,"R",1,"R",1
107141,48, 48,"R",44,"R",40
107141,51, 51,"R",2,"R",2
107141,55, 55,"R",1,"R",0
107141,58,999,"R",305,"R",286
107141,90, 90,"R",28,"R",18
107141,99, 99,"R",333,"R",304
