UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
147341,"R",130,"R",6755632,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",579275,"R",17,"R",2099960,"R",12,"R",623036,"R",4,"R",164920,"R",34,"R",1539059,"R",3,"R",163659,"R",20,"R",702000,"Z",0,"Z",0,"R",20,"R",579648,"R",7,"R",304075,"Z",0,"Z",0
147369,"R",472,"R",32004822,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",203190,"R",164,"R",13855422,"R",52,"R",3369813,"R",31,"R",2112510,"R",99,"R",6526373,"Z",0,"Z",0,"R",24,"R",943224,"R",8,"R",520886,"R",74,"R",3509183,"R",16,"R",964221,"Z",0,"Z",0
147378,"R",390,"R",25459456,"Z",0,"Z",0,"Z",0,"Z",0,"R",78,"R",5408424,"R",33,"R",4451734,"R",20,"R",1494008,"R",30,"R",2370001,"R",35,"R",2329366,"R",1,"R",74733,"R",48,"R",2360845,"R",1,"R",43243,"R",124,"R",5716146,"R",17,"R",1082184,"R",3,"R",128772
147396,"R",10,"R",602640,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",71500,"R",2,"R",196065,"R",3,"R",144150,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40125,"R",2,"R",115200,"R",1,"R",35600,"Z",0,"Z",0,"Z",0,"Z",0
147411,"R",119,"R",7913884,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",604770,"R",23,"R",2516755,"R",3,"R",203281,"R",7,"R",468142,"R",11,"R",687259,"R",1,"R",66365,"R",15,"R",709469,"R",1,"R",45290,"R",46,"R",2566408,"R",1,"R",46145,"Z",0,"Z",0
147536,"R",467,"R",29826490,"Z",0,"Z",0,"Z",0,"Z",0,"R",107,"R",4818351,"R",55,"R",7591095,"R",44,"R",2899185,"R",29,"R",1802262,"R",169,"R",9948318,"Z",0,"Z",0,"R",19,"R",871304,"Z",0,"Z",0,"R",41,"R",1799341,"R",2,"R",64654,"R",1,"R",31980
147590,"R",82,"R",4858004,"Z",0,"Z",0,"R",5,"R",249046,"R",8,"R",450742,"R",26,"R",2457408,"R",6,"R",275832,"R",2,"R",92952,"R",3,"R",135551,"Z",0,"Z",0,"R",10,"R",353855,"R",6,"R",235431,"R",16,"R",607187,"Z",0,"Z",0,"Z",0,"Z",0
147660,"R",228,"R",14205164,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",367495,"R",85,"R",6790139,"R",14,"R",893374,"R",11,"R",691654,"R",48,"R",2610958,"R",3,"R",160000,"R",15,"R",605030,"R",2,"R",85807,"R",32,"R",1394253,"R",12,"R",606454,"Z",0,"Z",0
147679,"R",188,"R",11678664,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1299702,"R",36,"R",3919310,"R",8,"R",430800,"R",16,"R",886165,"R",32,"R",1741890,"R",5,"R",245240,"R",17,"R",797011,"R",29,"R",1414751,"R",19,"R",943795,"Z",0,"Z",0,"Z",0,"Z",0
147697,"R",11,"R",678472,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",133000,"R",4,"R",273972,"R",1,"R",65000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",87000,"R",2,"R",119500,"Z",0,"Z",0,"Z",0,"Z",0
147703,"R",1800,"R",113581495,"R",16,"R",955240,"R",1,"R",47300,"R",227,"R",12266591,"R",145,"R",19413847,"R",179,"R",11990445,"R",214,"R",15685874,"R",142,"R",10041875,"R",19,"R",1140810,"R",315,"R",14536363,"Z",0,"Z",0,"R",486,"R",22733020,"R",17,"R",1294649,"R",39,"R",3475481
147767,"R",4993,"R",429267330,"R",584,"R",37210059,"Z",0,"Z",0,"R",245,"R",16941294,"R",208,"R",54864537,"R",1268,"R",112264571,"R",869,"R",74293249,"R",308,"R",39683665,"R",101,"R",8073121,"R",152,"R",8820234,"R",16,"R",801795,"R",946,"R",51457728,"R",296,"R",24857077,"Z",0,"Z",0
147776,"R",538,"R",36473069,"Z",0,"Z",0,"Z",0,"Z",0,"R",107,"R",5824801,"R",118,"R",12867899,"R",63,"R",3533006,"R",40,"R",2695728,"R",23,"R",1372829,"R",4,"R",233340,"R",70,"R",3608164,"R",1,"R",34104,"R",90,"R",4287461,"R",21,"R",1973153,"R",1,"R",42584
147800,"R",337,"R",23732933,"Z",0,"Z",0,"Z",0,"Z",0,"R",44,"R",2806061,"R",22,"R",3081956,"R",42,"R",2800523,"R",32,"R",2894937,"R",65,"R",4816369,"Z",0,"Z",0,"R",66,"R",3646072,"R",12,"R",771492,"R",54,"R",2915523,"Z",0,"Z",0,"Z",0,"Z",0
147828,"R",321,"R",16305251,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",944787,"R",56,"R",4850960,"R",17,"R",654884,"R",41,"R",2032186,"R",38,"R",1900384,"R",5,"R",256760,"R",42,"R",1275140,"R",26,"R",1274427,"R",61,"R",2305197,"R",16,"R",810526,"Z",0,"Z",0
147916,"R",261,"R",15491217,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",1398501,"R",24,"R",2962007,"R",20,"R",1176679,"R",29,"R",1989221,"R",47,"R",2911949,"Z",0,"Z",0,"R",56,"R",2332738,"R",17,"R",742832,"R",45,"R",1977290,"Z",0,"Z",0,"Z",0,"Z",0
148007,"R",162,"R",10057514,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",689354,"R",27,"R",2769347,"R",12,"R",687708,"R",13,"R",848863,"R",28,"R",1488065,"Z",0,"Z",0,"R",18,"R",1001279,"Z",0,"Z",0,"R",45,"R",2197381,"R",8,"R",375517,"Z",0,"Z",0
148016,"R",218,"R",13554357,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",671920,"R",31,"R",3431360,"R",19,"R",1422761,"R",14,"R",956841,"R",34,"R",2071222,"R",1,"R",64000,"R",56,"R",1845883,"R",7,"R",456024,"R",19,"R",937431,"R",24,"R",1582974,"R",2,"R",113941
148131,"R",98,"R",4424694,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",45000,"R",20,"R",1648741,"R",1,"R",42500,"R",5,"R",222147,"R",38,"R",1389398,"R",2,"R",72832,"R",2,"R",86000,"R",8,"R",287620,"R",21,"R",630456,"Z",0,"Z",0,"Z",0,"Z",0
148256,"R",123,"R",6257344,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",435986,"R",33,"R",2451974,"R",10,"R",405164,"R",13,"R",624565,"R",21,"R",870639,"Z",0,"Z",0,"R",17,"R",836741,"R",1,"R",32500,"R",17,"R",599775,"Z",0,"Z",0,"Z",0,"Z",0
148292,"R",115,"R",6322985,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",408614,"R",33,"R",2880308,"R",13,"R",513401,"R",7,"R",343815,"R",18,"R",816602,"Z",0,"Z",0,"R",14,"R",520356,"R",5,"R",188708,"R",16,"R",651181,"Z",0,"Z",0,"Z",0,"Z",0
148380,"R",248,"R",12762213,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",406285,"R",47,"R",3594320,"R",9,"R",458739,"R",17,"R",1032997,"R",68,"R",3273221,"Z",0,"Z",0,"R",34,"R",1521104,"Z",0,"Z",0,"R",65,"R",2475547,"Z",0,"Z",0,"Z",0,"Z",0
148405,"R",99,"R",5253672,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",174463,"R",27,"R",2204181,"R",13,"R",508034,"R",5,"R",222290,"R",25,"R",1167720,"R",2,"R",87998,"R",2,"R",88064,"Z",0,"Z",0,"R",21,"R",800922,"Z",0,"Z",0,"Z",0,"Z",0
148487,"R",317,"R",22644250,"Z",0,"Z",0,"Z",0,"Z",0,"R",104,"R",5528502,"R",81,"R",9500121,"R",23,"R",1440293,"R",11,"R",806922,"R",39,"R",2157292,"Z",0,"Z",0,"R",21,"R",831896,"Z",0,"Z",0,"R",30,"R",1613201,"R",8,"R",766023,"Z",0,"Z",0
148496,"R",239,"R",16041318,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1626558,"R",52,"R",5864184,"R",20,"R",1549350,"R",15,"R",990653,"R",22,"R",1197449,"R",1,"R",43000,"R",16,"R",605760,"Z",0,"Z",0,"R",70,"R",3559334,"R",10,"R",605030,"Z",0,"Z",0
148511,"R",422,"R",33285839,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",636355,"R",121,"R",14591241,"R",55,"R",3432857,"R",41,"R",3234912,"R",15,"R",1397365,"R",39,"R",2951166,"R",64,"R",3180632,"R",22,"R",1224267,"R",54,"R",2637044,"Z",0,"Z",0,"Z",0,"Z",0
148575,"R",22,"R",1536185,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",163010,"R",4,"R",623251,"R",10,"R",524472,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",64002,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",161450,"Z",0,"Z",0,"Z",0,"Z",0
148584,"R",152,"R",9733220,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1042268,"R",37,"R",3916993,"R",12,"R",634017,"R",12,"R",699778,"R",26,"R",1456415,"R",3,"R",137297,"R",11,"R",393683,"Z",0,"Z",0,"R",24,"R",1087349,"R",8,"R",365420,"Z",0,"Z",0
148593,"R",5,"R",442271,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",322297,"R",1,"R",119974,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
148627,"R",263,"R",13843288,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",1803842,"R",25,"R",3201593,"R",16,"R",959995,"R",24,"R",1384620,"R",48,"R",2351462,"R",4,"R",233652,"R",52,"R",1941897,"Z",0,"Z",0,"R",51,"R",1790592,"R",4,"R",175635,"Z",0,"Z",0
148654,"R",486,"R",27259658,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",1779304,"R",113,"R",9920391,"R",49,"R",2810110,"R",31,"R",1753946,"R",49,"R",2309789,"R",2,"R",93304,"R",62,"R",2332557,"Z",0,"Z",0,"R",111,"R",4433027,"R",23,"R",1348582,"R",8,"R",478648
148672,"R",95,"R",5170309,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",303859,"R",21,"R",1871172,"R",14,"R",549989,"R",9,"R",488165,"R",19,"R",1022094,"Z",0,"Z",0,"R",15,"R",559902,"R",2,"R",101337,"R",8,"R",273791,"Z",0,"Z",0,"Z",0,"Z",0
148821,"R",65,"R",3584690,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",279124,"R",10,"R",807436,"R",4,"R",252336,"R",6,"R",413467,"R",19,"R",984048,"Z",0,"Z",0,"R",2,"R",112161,"R",2,"R",78350,"R",17,"R",657768,"Z",0,"Z",0,"Z",0,"Z",0
148876,"R",54,"R",2832239,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1209236,"R",6,"R",744268,"R",7,"R",218628,"R",4,"R",217716,"R",1,"R",70027,"Z",0,"Z",0,"R",4,"R",242359,"R",1,"R",31904,"R",3,"R",98101,"Z",0,"Z",0,"Z",0,"Z",0
148885,"R",79,"R",4810909,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",253272,"R",19,"R",836497,"R",11,"R",1326951,"R",3,"R",243126,"R",1,"R",80876,"Z",0,"Z",0,"R",21,"R",924714,"Z",0,"Z",0,"R",13,"R",696380,"R",7,"R",449093,"Z",0,"Z",0
148937,"R",56,"R",2978611,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",203787,"R",5,"R",542742,"R",7,"R",368320,"R",6,"R",361719,"R",13,"R",726931,"Z",0,"Z",0,"R",3,"R",142861,"R",9,"R",277725,"R",9,"R",354526,"Z",0,"Z",0,"Z",0,"Z",0
148982,"R",30,"R",2199930,"R",1,"R",50000,"Z",0,"Z",0,"R",5,"R",341025,"R",7,"R",870834,"R",4,"R",271946,"R",1,"R",49537,"R",2,"R",132175,"Z",0,"Z",0,"R",1,"R",45760,"R",2,"R",70000,"R",3,"R",110093,"R",3,"R",208560,"R",1,"R",50000
148991,"R",74,"R",3643811,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",108119,"R",18,"R",1431395,"R",4,"R",149813,"R",8,"R",434710,"R",18,"R",772996,"Z",0,"Z",0,"R",4,"R",118018,"R",2,"R",56160,"R",18,"R",572600,"Z",0,"Z",0,"Z",0,"Z",0
149028,"R",15,"R",1278405,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",202155,"R",5,"R",709359,"R",1,"R",83866,"Z",0,"Z",0,"R",1,"R",47819,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",235206,"Z",0,"Z",0,"Z",0,"Z",0
149222,"R",1751,"R",95725766,"Z",0,"Z",0,"Z",0,"Z",0,"R",210,"R",12179185,"R",92,"R",11906402,"R",191,"R",11021947,"R",118,"R",7201666,"R",321,"R",16412449,"R",30,"R",2131431,"R",333,"R",14034646,"R",6,"R",153732,"R",295,"R",9485104,"R",127,"R",9474737,"R",28,"R",1724467
149231,"R",1412,"R",78346777,"Z",0,"Z",0,"Z",0,"Z",0,"R",256,"R",12826872,"R",82,"R",11154244,"R",106,"R",6665023,"R",127,"R",7867465,"R",152,"R",7286567,"R",16,"R",767806,"R",258,"R",11746248,"R",19,"R",656173,"R",317,"R",12843477,"R",54,"R",4475213,"R",25,"R",2057689
149240,"R",47,"R",4700660,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",86664,"R",15,"R",2483820,"R",19,"R",1396584,"R",1,"R",171720,"R",1,"R",71400,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",490472,"Z",0,"Z",0,"Z",0,"Z",0
149310,"R",10,"R",462622,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",233995,"R",1,"R",44218,"R",1,"R",17510,"R",1,"R",86338,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",47784,"R",1,"R",32777,"Z",0,"Z",0,"Z",0,"Z",0
149329,"R",20,"R",570083,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",142163,"R",3,"R",127975,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",280895,"Z",0,"Z",0,"R",1,"R",19050,"Z",0,"Z",0,"Z",0,"Z",0
149365,"R",192,"R",11182317,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",266272,"R",28,"R",2696026,"R",23,"R",1005551,"R",14,"R",1275982,"R",13,"R",754070,"Z",0,"Z",0,"R",37,"R",1661238,"Z",0,"Z",0,"R",68,"R",3293613,"R",2,"R",108029,"R",3,"R",121536
149505,"R",105,"R",6043628,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",302850,"R",33,"R",2415781,"R",8,"R",424506,"R",12,"R",757911,"R",22,"R",1154391,"R",1,"R",65000,"R",6,"R",228095,"Z",0,"Z",0,"R",12,"R",471027,"R",5,"R",224067,"Z",0,"Z",0
149514,"R",120,"R",6540113,"Z",0,"Z",0,"Z",0,"Z",0,"R",28,"R",1287001,"R",25,"R",2304395,"R",4,"R",238440,"R",6,"R",393410,"R",14,"R",640232,"Z",0,"Z",0,"R",19,"R",590447,"Z",0,"Z",0,"R",24,"R",1086188,"Z",0,"Z",0,"Z",0,"Z",0
149532,"R",292,"R",18024259,"Z",0,"Z",0,"Z",0,"Z",0,"R",37,"R",2164835,"R",27,"R",3439662,"R",40,"R",2133519,"R",32,"R",2391944,"R",50,"R",3227157,"R",1,"R",67012,"R",58,"R",2528754,"Z",0,"Z",0,"R",47,"R",2071376,"Z",0,"Z",0,"Z",0,"Z",0
149587,"R",886,"R",76694009,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",458739,"R",293,"R",37335534,"R",276,"R",19240735,"R",148,"R",11919570,"R",18,"R",883324,"Z",0,"Z",0,"R",3,"R",208496,"Z",0,"Z",0,"R",142,"R",6647611,"Z",0,"Z",0,"Z",0,"Z",0
149639,"R",17,"R",875309,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",306564,"R",1,"R",94500,"R",5,"R",269829,"R",2,"R",113000,"R",1,"R",39583,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",51833,"Z",0,"Z",0,"Z",0,"Z",0
149727,"R",313,"R",21627108,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1527210,"R",74,"R",8505927,"R",26,"R",1355834,"R",19,"R",1328816,"R",82,"R",4796014,"Z",0,"Z",0,"R",28,"R",1342503,"R",8,"R",373249,"R",50,"R",2397555,"Z",0,"Z",0,"Z",0,"Z",0
149763,"R",46,"R",5085428,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",716026,"R",28,"R",3887613,"R",3,"R",316578,"R",1,"R",87199,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",78012,"Z",0,"Z",0,"Z",0,"Z",0
149772,"R",768,"R",43364208,"Z",0,"Z",0,"Z",0,"Z",0,"R",158,"R",9399256,"R",39,"R",5237304,"R",55,"R",2708782,"R",85,"R",5023317,"R",85,"R",4762231,"R",18,"R",1049802,"R",159,"R",7807877,"R",2,"R",72503,"R",125,"R",4456199,"R",41,"R",2806809,"R",1,"R",40128
149781,"R",475,"R",30562613,"R",1,"R",91000,"Z",0,"Z",0,"R",60,"R",3580627,"R",53,"R",6834367,"R",64,"R",4238466,"R",38,"R",2713499,"R",66,"R",3681571,"R",4,"R",166044,"R",61,"R",2722263,"R",7,"R",586045,"R",92,"R",4104840,"R",29,"R",1843891,"Z",0,"Z",0
149842,"R",510,"R",35571349,"Z",0,"Z",0,"Z",0,"Z",0,"R",57,"R",3769311,"R",34,"R",5319810,"R",55,"R",3226837,"R",71,"R",6049011,"R",120,"R",8218252,"R",3,"R",193065,"R",91,"R",4542038,"R",22,"R",1486321,"R",57,"R",2766704,"Z",0,"Z",0,"Z",0,"Z",0
150066,"R",164,"R",7568978,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",800779,"R",30,"R",2382652,"R",19,"R",827581,"R",7,"R",303791,"R",46,"R",1833715,"R",3,"R",149000,"R",8,"R",224480,"R",1,"R",31200,"R",33,"R",1015780,"Z",0,"Z",0,"Z",0,"Z",0
150136,"R",1973,"R",110811873,"Z",0,"Z",0,"Z",0,"Z",0,"R",187,"R",10210512,"R",300,"R",28487713,"R",157,"R",10330461,"R",140,"R",9016133,"R",131,"R",9409583,"R",10,"R",698910,"R",462,"R",17313471,"Z",0,"Z",0,"R",427,"R",16361779,"R",124,"R",7522168,"R",35,"R",1461143
150145,"R",133,"R",5960051,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",988383,"R",27,"R",2126745,"R",5,"R",199420,"R",7,"R",300895,"R",22,"R",921557,"Z",0,"Z",0,"R",11,"R",300144,"Z",0,"Z",0,"R",28,"R",868752,"R",7,"R",254155,"Z",0,"Z",0
150163,"R",611,"R",40259745,"R",7,"R",339272,"Z",0,"Z",0,"R",37,"R",1893170,"R",207,"R",18388348,"R",30,"R",1511590,"R",51,"R",3396103,"R",75,"R",6412440,"R",10,"R",524384,"R",83,"R",3342316,"R",1,"R",28108,"R",91,"R",3580241,"R",17,"R",777633,"R",2,"R",66140
150172,"R",46,"R",2782736,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",656925,"R",10,"R",1063738,"R",3,"R",134744,"R",4,"R",202860,"R",10,"R",490997,"Z",0,"Z",0,"R",3,"R",127644,"Z",0,"Z",0,"R",3,"R",105828,"Z",0,"Z",0,"Z",0,"Z",0
150215,"R",44,"R",3236240,"R",6,"R",407436,"R",7,"R",369948,"R",4,"R",173167,"R",5,"R",1110434,"R",4,"R",262461,"R",4,"R",171698,"R",5,"R",307565,"R",2,"R",73440,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",360091,"Z",0,"Z",0,"Z",0,"Z",0
150251,"R",4,"R",225000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",225000,"Z",0,"Z",0,"Z",0,"Z",0
150288,"R",79,"R",4402700,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",359710,"R",13,"R",1260229,"R",6,"R",426359,"R",5,"R",315244,"R",5,"R",241529,"Z",0,"Z",0,"R",15,"R",566845,"R",8,"R",294286,"R",18,"R",777651,"R",3,"R",160847,"Z",0,"Z",0
150400,"R",346,"R",21094186,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",1006549,"R",47,"R",6224883,"R",58,"R",3220063,"R",29,"R",1708583,"R",72,"R",3879923,"R",6,"R",286529,"R",60,"R",2326582,"Z",0,"Z",0,"R",45,"R",1934469,"R",13,"R",506605,"Z",0,"Z",0
150455,"R",187,"R",10939536,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",875240,"R",32,"R",3835415,"R",26,"R",1401717,"R",10,"R",509220,"R",48,"R",2231344,"R",3,"R",175840,"R",10,"R",393036,"R",1,"R",41250,"R",39,"R",1423474,"Z",0,"Z",0,"R",1,"R",53000
150534,"R",260,"R",12770323,"Z",0,"Z",0,"Z",0,"Z",0,"R",38,"R",1559876,"R",38,"R",3945457,"R",10,"R",529791,"R",11,"R",548951,"R",69,"R",3320590,"R",8,"R",308431,"R",21,"R",603914,"Z",0,"Z",0,"R",56,"R",1636192,"R",9,"R",317121,"Z",0,"Z",0
150604,"R",153,"R",7941891,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1282375,"R",21,"R",2218722,"R",10,"R",676943,"R",11,"R",581142,"R",24,"R",1112689,"R",4,"R",169910,"R",20,"R",589846,"Z",0,"Z",0,"R",26,"R",926691,"R",10,"R",383573,"Z",0,"Z",0
150668,"R",142,"R",6417746,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",619031,"R",39,"R",2450060,"R",5,"R",169400,"R",13,"R",664887,"R",21,"R",848949,"Z",0,"Z",0,"R",23,"R",728499,"R",5,"R",188395,"R",17,"R",549175,"R",5,"R",199350,"Z",0,"Z",0
150677,"R",118,"R",5771857,"Z",0,"Z",0,"R",4,"R",172800,"R",53,"R",2358814,"R",6,"R",781015,"R",12,"R",562459,"R",5,"R",301795,"R",28,"R",1237769,"Z",0,"Z",0,"R",3,"R",117310,"Z",0,"Z",0,"R",7,"R",239895,"Z",0,"Z",0,"Z",0,"Z",0
150756,"R",161,"R",8950943,"Z",0,"Z",0,"Z",0,"Z",0,"R",39,"R",1886917,"R",18,"R",2311327,"R",11,"R",633020,"R",6,"R",340039,"R",38,"R",1829958,"R",6,"R",339036,"R",14,"R",480215,"Z",0,"Z",0,"R",20,"R",765086,"R",9,"R",365345,"Z",0,"Z",0
150774,"R",52,"R",2899618,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",274883,"R",18,"R",1403877,"R",9,"R",440825,"R",2,"R",93148,"R",12,"R",503011,"Z",0,"Z",0,"R",3,"R",111000,"Z",0,"Z",0,"R",2,"R",72874,"Z",0,"Z",0,"Z",0,"Z",0
150941,"R",96,"R",5292662,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",548469,"R",19,"R",1708553,"R",3,"R",166758,"R",6,"R",339769,"R",17,"R",952145,"Z",0,"Z",0,"R",4,"R",183491,"R",10,"R",438027,"R",27,"R",955450,"Z",0,"Z",0,"Z",0,"Z",0
150987,"R",2042,"R",118205803,"Z",0,"Z",0,"Z",0,"Z",0,"R",79,"R",4036266,"R",376,"R",38305786,"R",327,"R",18109235,"R",144,"R",8966082,"R",534,"R",25999935,"Z",0,"Z",0,"R",148,"R",5942677,"Z",0,"Z",0,"R",434,"R",16845822,"Z",0,"Z",0,"Z",0,"Z",0
151102,"R",564,"R",30484129,"Z",0,"Z",0,"R",24,"R",1558907,"R",21,"R",1128135,"R",105,"R",9983084,"R",90,"R",4668967,"R",47,"R",2538455,"R",71,"R",3518593,"R",7,"R",295933,"R",65,"R",2004912,"Z",0,"Z",0,"R",110,"R",3830510,"R",18,"R",711006,"R",6,"R",245627
151111,"R",2819,"R",164321395,"R",74,"R",4201809,"Z",0,"Z",0,"R",111,"R",7014341,"R",134,"R",21196995,"R",309,"R",21708523,"R",420,"R",29263047,"R",423,"R",25167772,"R",27,"R",1433266,"R",390,"R",13879623,"Z",0,"Z",0,"R",791,"R",33754973,"R",128,"R",6277121,"R",12,"R",423925
151263,"R",385,"R",22400837,"Z",0,"Z",0,"Z",0,"Z",0,"R",33,"R",1617644,"R",86,"R",8365494,"R",20,"R",1127773,"R",25,"R",1727281,"R",62,"R",3352889,"R",7,"R",261801,"R",65,"R",2376540,"R",1,"R",29467,"R",78,"R",3191574,"R",7,"R",319174,"R",1,"R",31200
151290,"R",230,"R",14273390,"Z",0,"Z",0,"Z",0,"Z",0,"R",77,"R",4256288,"R",34,"R",4071485,"R",22,"R",1255464,"R",8,"R",572540,"R",36,"R",1827460,"Z",0,"Z",0,"R",4,"R",156091,"Z",0,"Z",0,"R",41,"R",1774619,"R",8,"R",359443,"Z",0,"Z",0
151306,"R",569,"R",26661416,"Z",0,"Z",0,"Z",0,"Z",0,"R",49,"R",2238728,"R",112,"R",8544896,"R",46,"R",2441489,"R",60,"R",3402532,"R",61,"R",3097167,"Z",0,"Z",0,"R",77,"R",2102198,"Z",0,"Z",0,"R",130,"R",3603877,"R",28,"R",1034456,"R",6,"R",196073
151324,"R",930,"R",46958952,"Z",0,"Z",0,"Z",0,"Z",0,"R",67,"R",3396169,"R",126,"R",12315097,"R",54,"R",3080189,"R",85,"R",4538857,"R",179,"R",9105406,"R",11,"R",557556,"R",155,"R",4968840,"R",2,"R",82466,"R",203,"R",7066258,"R",41,"R",1542798,"R",7,"R",305316
151333,"R",154,"R",8285003,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",390535,"R",25,"R",2791970,"R",6,"R",338133,"R",13,"R",686694,"R",25,"R",1152621,"Z",0,"Z",0,"R",32,"R",1119872,"Z",0,"Z",0,"R",40,"R",1507384,"R",6,"R",297794,"Z",0,"Z",0
151342,"R",262,"R",13774416,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",743679,"R",37,"R",3947488,"R",27,"R",1435662,"R",18,"R",966133,"R",46,"R",2126591,"Z",0,"Z",0,"R",51,"R",2042805,"Z",0,"Z",0,"R",58,"R",1976458,"R",11,"R",535600,"Z",0,"Z",0
